"Time";"Gx";"Gy";"Gz";"Ax";"Ay";"Az";"ts"
"2020-08-14T18:10:12.182";21.698;405.18188;-32.33337;0.10547;0.08826;2.18359;39673
"2020-08-14T18:10:12.187";14.09912;401.29089;-45.07446;0.01379;0.0719;2.34937;39681
"2020-08-14T18:10:12.199";7.76672;388.27515;-56.28967;-0.05029;0.06299;2.51453;39694
"2020-08-14T18:10:12.211";2.16675;368.98804;-65.67383;-0.08154;0.07581;2.63611;39702
"2020-08-14T18:10:12.217";-4.68445;346.08459;-73.31848;-0.08984;0.10376;2.71216;39711
"2020-08-14T18:10:12.226";-13.64136;322.1283;-79.29993;-0.08594;0.12439;2.74829;39720
"2020-08-14T18:10:12.245";-23.88;297.97363;-83.26721;-0.08435;0.12354;2.75867;39732
"2020-08-14T18:10:12.253";-33.29468;273.65112;-85.05249;-0.07336;0.09497;2.75525;39741
"2020-08-14T18:10:12.259";-39.55078;250.83923;-84.3811;-0.0343;0.06519;2.73621;39750
"2020-08-14T18:10:12.263";-42.90771;232.08618;-81.48193;0.02393;0.06445;2.70508;39759
"2020-08-14T18:10:12.279";-46.03577;219.17725;-77.22473;0.08875;0.0968;2.65125;39771
"2020-08-14T18:10:12.284";-51.55945;213.05847;-72.60132;0.15735;0.13123;2.56665;39780
"2020-08-14T18:10:12.295";-59.29565;213.51624;-68.43567;0.22107;0.14026;2.4668;39788
"2020-08-14T18:10:12.302";-59.29565;213.51624;-68.43567;0.27209;0.11621;2.35706;39797
"2020-08-14T18:10:12.318";-71.64001;232.04041;-60.45532;0.31177;0.0564;2.24524;39809
"2020-08-14T18:10:12.324";-70.58716;247.37549;-55.63354;0.34668;0.00562;2.13708;39818
"2020-08-14T18:10:12.334";-70.58716;247.37549;-55.63354;0.34668;0.00562;2.13708;39827
"2020-08-14T18:10:12.346";-65.5365;266.31165;-49.54529;0.36755;0.01331;2.0116;39835
"2020-08-14T18:10:12.359";-61.43188;287.10937;-43.36548;0.29761;0.09436;1.7251;39847
"2020-08-14T18:10:12.363";-61.23352;305.84717;-37.91809;0.29761;0.09436;1.7251;39857
"2020-08-14T18:10:12.373";-63.17139;319.99207;-33.41675;0.24768;0.09314;1.61853;39865
"2020-08-14T18:10:12.380";-64.02588;330.00183;-29.52576;0.22925;0.05347;1.57727;39874
"2020-08-14T18:10:12.395";-61.05042;338.80615;-25.9552;0.24451;0.01685;1.56812;39886
"2020-08-14T18:10:12.398";-54.90112;348.64807;-22.64404;0.26538;0.02466;1.56091;39895
"2020-08-14T18:10:12.409";-49.59106;359.32922;-20.03479;0.25122;0.0697;1.52185;39904
"2020-08-14T18:10:12.417";-47.82104;368.31665;-18.50891;0.20813;0.10168;1.46729;39912
"2020-08-14T18:10:12.428";-48.79761;373.19946;-17.28821;0.15015;0.10217;1.4071;39925
"2020-08-14T18:10:12.441";-49.49951;372.66541;-15.38086;0.08179;0.07556;1.33569;39933
"2020-08-14T18:10:12.448";-47.66846;366.30249;-11.84082;0.03369;0.03833;1.27197;39942
"2020-08-14T18:10:12.455";-42.95349;356.1554;-6.65283;0.02051;0.02502;1.21387;39951
"2020-08-14T18:10:12.467";-37.93335;345.047;-0.68665;0.01917;0.05469;1.15955;39963
"2020-08-14T18:10:12.476";-35.72083;333.52661;4.94385;-0.01147;0.08997;1.08459;39972
"2020-08-14T18:10:12.487";-36.71265;319.29016;10.04028;-0.06177;0.09912;0.98792;39981
"2020-08-14T18:10:12.493";-38.20801;301.28479;15.33508;-0.10632;0.07776;0.90479;39990
"2020-08-14T18:10:12.505";-37.88757;279.953;21.49963;-0.12891;0.04749;0.83203;40002
"2020-08-14T18:10:12.514";-34.77478;257.33948;28.67126;-0.1366;0.0116;0.7522;40010
"2020-08-14T18:10:12.524";-34.77478;257.33948;28.67126;-0.12329;-0.00049;0.68433;40019
"2020-08-14T18:10:12.534";-29.26636;235.64148;36.27014;-0.12329;-0.00049;0.68433;40028
"2020-08-14T18:10:12.619";-22.2168;199.87488;49.92676;-0.08264;0.07129;0.60022;40040
"2020-08-14T18:10:12.635";-22.2168;199.87488;49.92676;-0.06995;0.08557;0.54321;40049
"2020-08-14T18:10:12.636";-30.77698;144.1803;74.27979;-0.0791;0.00659;0.32812;40098
"2020-08-14T18:10:12.637";-26.79443;174.74365;60.56213;-0.0708;0.0802;0.48218;40068
"2020-08-14T18:10:12.638";-21.9574;124.90845;77.65198;-0.07544;-0.0321;0.22546;40118
"2020-08-14T18:10:12.640";-11.50513;110.36682;77.65198;-0.0376;-0.02698;0.08728;40136
"2020-08-14T18:10:12.655";-6.30188;106.04858;77.43835;-0.02747;-0.04163;0.02576;40144
"2020-08-14T18:10:12.663";0.27466;103.33252;77.13318;-0.0188;-0.06775;-0.03625;40157
"2020-08-14T18:10:12.670";9.04846;101.07422;76.11084;-0.0293;-0.08813;-0.09009;40166
"2020-08-14T18:10:12.679";18.96667;97.85461;74.20349;-0.04443;-0.09143;-0.1355;40175
"2020-08-14T18:10:12.689";27.84729;93.81104;70.98389;-0.04236;-0.07654;-0.16724;40184
"2020-08-14T18:10:12.701";34.27124;89.99634;66.66565;-0.03992;-0.04883;-0.18591;40196
"2020-08-14T18:10:12.711";36.78894;86.6394;61.70654;-0.04419;-0.01477;-0.20215;40205
"2020-08-14T18:10:12.717";36.16333;82.59583;56.5033;-0.06018;-0.00464;-0.22192;40213
"2020-08-14T18:10:12.725";34.75952;76.81274;51.08643;-0.07581;-0.00269;-0.24402;40222
"2020-08-14T18:10:12.740";32.51648;69.83948;44.98291;-0.07959;0.00537;-0.24866;40234
"2020-08-14T18:10:12.753";29.14429;62.74414;37.53662;-0.07996;0.00159;-0.24768;40243
"2020-08-14T18:10:12.759";24.68872;55.57251;28.82385;-0.09082;0.02869;-0.25073;40252
"2020-08-14T18:10:12.767";24.68872;55.57251;28.82385;-0.10413;0.05017;-0.26172;40261
"2020-08-14T18:10:12.780";7.17163;39.36768;10.86426;-0.10449;0.04749;-0.2782;40273
