"Time";"Gx";"Gy";"Gz";"Ax";"Ay";"Az";"ts"
"2020-08-12T12:51:22.306";-20.52307;-5.92041;-17.1051;0.26135;0.00549;0.12244;90188
"2020-08-12T12:51:22.307";-18.29529;11.07788;-19.82117;0.29993;0.00012;0.13696;90196
"2020-08-12T12:51:22.319";-15.60974;29.70886;-21.68274;0.33264;-0.00208;0.14612;90208
"2020-08-12T12:51:22.328";-12.57324;48.4314;-22.62878;0.35034;-0.01379;0.15088;90217
"2020-08-12T12:51:22.337";-8.65173;65.91797;-22.61353;0.35913;-0.02954;0.15796;90225
"2020-08-12T12:51:22.370";-3.37219;81.31409;-21.42334;0.38171;-0.047;0.1792;90234
"2020-08-12T12:51:22.371";2.34985;94.87915;-17.95959;0.41504;-0.06396;0.21411;90246
"2020-08-12T12:51:22.376";13.38196;109.54285;-1.34277;0.40112;-0.09155;0.25037;90264
"2020-08-12T12:51:22.384";17.41028;103.3783;10.78796;0.3844;-0.08606;0.26733;90272
"2020-08-12T12:51:22.396";20.03479;90.39307;24.16992;0.39771;-0.0863;0.29395;90284
"2020-08-12T12:51:22.404";21.22498;76.23291;36.37695;0.41809;-0.06824;0.33618;90293
"2020-08-12T12:51:22.413";19.82117;64.17847;45.30334;0.46265;-0.07581;0.41211;90301
"2020-08-12T12:51:22.422";19.82117;64.17847;45.30334;0.52466;-0.13098;0.48828;90310
"2020-08-12T12:51:22.443";14.72473;50.33875;62.10327;0.52136;-0.18127;0.52917;90330
"2020-08-12T12:51:22.451";12.80212;43.36548;67.73376;0.52136;-0.18127;0.52917;90339
"2020-08-12T12:51:22.459";10.28442;33.18787;67.00134;0.51416;-0.15271;0.52148;90348
"2020-08-12T12:51:22.471";5.72205;24.3988;58.7616;0.66382;-0.25269;0.68091;90360
"2020-08-12T12:51:22.481";0.64087;24.49036;47.48535;0.66382;-0.25269;0.68091;90369
"2020-08-12T12:51:22.488";-1.83105;33.61511;36.34644;0.70642;-0.36572;0.78308;90377
"2020-08-12T12:51:22.497";-1.31226;44.29626;24.50562;0.70459;-0.45496;0.84619;90386
"2020-08-12T12:51:22.521";1.67847;39.00146;-8.43811;0.58667;-0.39294;0.83398;90409
"2020-08-12T12:51:22.529";-0.68665;18.90564;-32.91321;0.55603;-0.32251;0.80176;90417
"2020-08-12T12:51:22.537";-5.21851;-3.02124;-58.56323;0.62769;-0.36145;0.8302;90426
"2020-08-12T12:51:22.558";-9.00269;-12.08496;-75.68359;0.79016;-0.46594;0.97754;90444
"2020-08-12T12:51:22.567";-10.849;-7.73621;-70.77026;0.76123;-0.43896;0.97546;90453
"2020-08-12T12:51:22.573";-14.67896;-8.13293;-63.18665;0.71704;-0.38;0.93738;90462
"2020-08-12T12:51:22.585";-20.23315;-15.625;-54.77905;0.67615;-0.32104;0.87598;90473
"2020-08-12T12:51:22.594";-20.23315;-15.625;-54.77905;0.70264;-0.27417;0.8335;90482
"2020-08-12T12:51:22.602";-25.9552;-27.26746;-48.172;0.70264;-0.27417;0.8335;90490
"2020-08-12T12:51:22.610";-30.85327;-35.47668;-44.6167;0.78601;-0.25232;0.8241;90499
"2020-08-12T12:51:22.621";-34.13391;-34.75952;-42.25159;0.88464;-0.24133;0.85327;90510
"2020-08-12T12:51:22.630";-36.46851;-23.74268;-37.52136;0.96399;-0.2804;0.91992;90519
"2020-08-12T12:51:22.638";-36.75842;-6.72913;-27.14539;0.98437;-0.33679;0.95667;90527
"2020-08-12T12:51:22.648";-33.21838;8.27026;-13.09204;0.95886;-0.38379;0.95532;90536
"2020-08-12T12:51:22.666";-15.33508;20.67566;9.87244;0.96545;-0.39709;0.93774;90553
"2020-08-12T12:51:22.674";-15.33508;20.67566;9.87244;0.98181;-0.41479;0.95312;90562
"2020-08-12T12:51:22.685";-2.94495;19.6991;10.51331;0.98181;-0.41479;0.95312;90571
"2020-08-12T12:51:22.694";11.45935;16.69312;2.16675;1.06067;-0.44751;1.10583;90582
"2020-08-12T12:51:22.702";25.13123;16.00647;-12.45117;1.06067;-0.44751;1.10583;90590
"2020-08-12T12:51:22.714";35.61401;16.44897;-32.66907;1.03052;-0.45068;1.15637;90599
"2020-08-12T12:51:22.719";42.96875;15.31982;-55.02319;1.01501;-0.44263;1.1626;90607
"2020-08-12T12:51:22.730";47.80579;12.42065;-71.62476;1.02759;-0.43604;1.14954;90618
"2020-08-12T12:51:22.739";50.24719;9.04846;-77.94189;1.04651;-0.44678;1.13574;90627
"2020-08-12T12:51:22.747";50.88806;6.02722;-73.92883;1.07556;-0.45789;1.12451;90636
"2020-08-12T12:51:22.756";49.83521;5.11169;-60.66895;1.10437;-0.48633;1.13318;90644
"2020-08-12T12:51:22.776";47.16492;7.56836;-40.86304;1.07178;-0.52173;1.20837;90662
"2020-08-12T12:51:22.783";42.19055;12.02393;-19.51599;1.07178;-0.52173;1.20837;90671
"2020-08-12T12:51:22.791";35.5072;16.61682;0.7782;1.03796;-0.53735;1.22766;90680
"2020-08-12T12:51:22.802";28.68652;20.26367;21.68274;1.02075;-0.55444;1.22791;90691
"2020-08-12T12:51:22.811";22.9187;22.04895;44.64722;1.01953;-0.56812;1.2229;90699
"2020-08-12T12:51:22.820";19.37866;21.08765;65.96375;1.03613;-0.56836;1.22461;90708
"2020-08-12T12:51:22.828";17.13562;18.38684;80.71899;1.06775;-0.55945;1.22961;90717
"2020-08-12T12:51:22.840";15.38086;17.1814;86.16638;1.10803;-0.5387;1.25549;90728
