"Time";"Gx";"Gy";"Gz";"Ax";"Ay";"Az";"ts"
"2020-08-21T22:53:03.782";-85.75439;-7.58362;-35.0647;0.13843;0.02551;0.11536;234330
"2020-08-21T22:53:03.791";-76.6449;-7.21741;-41.00037;0.11487;0.00867;0.12292;234339
"2020-08-21T22:53:03.801";-65.82642;-8.62122;-45.01343;0.10413;-0.01709;0.13306;234347
"2020-08-21T22:53:03.816";-53.1311;-11.01685;-47.86682;0.1156;-0.04309;0.14624;234362
"2020-08-21T22:53:03.824";-39.09302;-13.09204;-50.44556;0.1156;-0.04309;0.14624;234371
"2020-08-21T22:53:03.832";-24.68872;-14.48059;-52.38342;0.12354;-0.03479;0.14478;234380
"2020-08-21T22:53:03.841";-11.13892;-14.73999;-52.82593;0.13013;-0.02942;0.14624;234388
"2020-08-21T22:53:03.857";14.37378;-9.8114;-48.55347;0.17419;-0.01843;0.20154;234404
"2020-08-21T22:53:03.866";14.37378;-9.8114;-48.55347;0.20679;-0.00916;0.23962;234413
"2020-08-21T22:53:03.874";27.06909;-3.26538;-44.60144;0.20679;-0.00916;0.23962;234421
"2020-08-21T22:53:03.883";39.48975;5.79834;-40.05432;0.22693;0.01404;0.26758;234430
"2020-08-21T22:53:03.898";59.12781;24.33777;-26.74866;0.21655;0.06152;0.3064;234445
"2020-08-21T22:53:03.907";66.52832;29.05273;-17.8833;0.20508;0.06384;0.30627;234454
"2020-08-21T22:53:03.915";66.52832;29.05273;-17.8833;0.19653;0.08594;0.32397;234462
"2020-08-21T22:53:03.924";72.86072;29.08325;-8.74329;0.19653;0.08594;0.32397;234471
"2020-08-21T22:53:03.939";78.41492;23.66638;4.68445;0.27295;0.18225;0.44739;234486
"2020-08-21T22:53:03.948";77.72827;23.77319;6.11877;0.30176;0.20068;0.48132;234495
"2020-08-21T22:53:03.957";77.72827;23.77319;6.11877;0.27576;0.22498;0.47485;234504
"2020-08-21T22:53:03.967";75.02747;22.84241;5.87463;0.24146;0.23132;0.45337;234513
"2020-08-21T22:53:03.982";62.53052;6.43921;9.44519;0.23669;0.22815;0.45544;234528
"2020-08-21T22:53:03.990";55.60303;-2.48718;13.38196;0.27991;0.24414;0.49683;234537
"2020-08-21T22:53:03.998";48.85864;-4.56238;17.4408;0.3385;0.2688;0.54602;234545
"2020-08-21T22:53:04.008";48.85864;-4.56238;17.4408;0.37134;0.28625;0.56189;234554
"2020-08-21T22:53:04.022";33.84399;8.5144;25.19226;0.36731;0.27588;0.54431;234569
"2020-08-21T22:53:04.030";26.06201;14.87732;29.47998;0.34558;0.23755;0.50842;234578
"2020-08-21T22:53:04.039";19.39392;16.17432;31.99768;0.34033;0.22363;0.49451;234586
"2020-08-21T22:53:04.049";14.02283;15.21301;29.89197;0.3927;0.23108;0.53613;234595
"2020-08-21T22:53:04.064";10.45227;18.02063;21.51489;0.46082;0.24512;0.60937;234610
"2020-08-21T22:53:04.072";8.69751;25.86365;7.49207;0.49182;0.24805;0.65149;234620
"2020-08-21T22:53:04.083";8.3313;35.3241;-9.07898;0.48389;0.23108;0.65796;234628
"2020-08-21T22:53:04.090";8.66699;42.37366;-24.2157;0.45483;0.20288;0.63806;234637
"2020-08-21T22:53:04.106";8.92639;44.70825;-35.43091;0.4386;0.17639;0.62292;234652
"2020-08-21T22:53:04.114";9.35364;43.33496;-43.35022;0.45557;0.18042;0.64893;234661
"2020-08-21T22:53:04.122";9.42993;42.34314;-48.84338;0.49182;0.20178;0.69458;234669
"2020-08-21T22:53:04.131";8.94165;44.28101;-51.17798;0.51257;0.21997;0.72351;234678
"2020-08-21T22:53:04.143";8.13293;47.76001;-48.75183;0.50464;0.21057;0.72815;234690
"2020-08-21T22:53:04.152";8.16345;50.44556;-40.55786;0.48816;0.15967;0.73792;234699
"2020-08-21T22:53:04.161";11.27625;50.67444;-28.77808;0.47046;0.12329;0.77441;234708
"2020-08-21T22:53:04.169";15.89966;47.51587;-18.64624;0.46985;0.14429;0.81775;234717
"2020-08-21T22:53:04.182";19.31763;40.22217;-13.96179;0.4574;0.17383;0.84204;234729
"2020-08-21T22:53:04.191";20.75195;28.24402;-14.02283;0.46008;0.19116;0.84705;234738
"2020-08-21T22:53:04.199";20.24841;14.16016;-15.28931;0.48914;0.18298;0.84021;234746
"2020-08-21T22:53:04.208";20.24841;14.16016;-15.28931;0.53235;0.14319;0.85474;234755
"2020-08-21T22:53:04.220";22.20154;-4.05884;-5.11169;0.56921;0.10474;0.90308;234767
"2020-08-21T22:53:04.229";27.66418;-4.80652;7.00378;0.5874;0.10498;0.95898;234776
"2020-08-21T22:53:04.238";27.66418;-4.80652;7.00378;0.5874;0.10498;0.95898;234785
"2020-08-21T22:53:04.246";33.69141;-3.08228;18.02063;0.58899;0.13647;1.00696;234793
"2020-08-21T22:53:04.259";37.47559;-1.72424;23.1781;0.62036;0.25134;1.05933;234805
"2020-08-21T22:53:04.268";36.89575;-1.54114;20.96558;0.62036;0.25134;1.05933;234814
"2020-08-21T22:53:04.276";32.10449;-1.54114;13.21411;0.66223;0.28589;1.10022;234823
"2020-08-21T22:53:04.284";24.4751;-1.297;3.64685;0.69824;0.30627;1.14746;234832
"2020-08-21T22:53:04.297";15.22827;-0.90027;-3.11279;0.71912;0.31189;1.21436;234844
"2020-08-21T22:53:04.306";6.22559;0.68665;-4.74548;0.71851;0.32129;1.27979;234853
"2020-08-21T22:53:04.316";-2.16675;2.15149;-0.67139;0.69006;0.30933;1.30469;234862
"2020-08-21T22:53:04.323";-9.67407;1.11389;7.5531;0.68457;0.297;1.29846;234870
"2020-08-21T22:53:04.336";-16.67786;-0.64087;15.42664;0.71619;0.29639;1.28894;234883
"2020-08-21T22:53:04.344";-24.00208;-1.17493;19.39392;0.75732;0.27686;1.27954;234891
"2020-08-21T22:53:04.353";-30.53284;-0.94604;19.39392;0.77771;0.26367;1.29138;234900
"2020-08-21T22:53:04.361";-35.93445;-0.03052;17.53235;0.8009;0.27844;1.35901;234909
"2020-08-21T22:53:04.377";-40.31372;2.50244;14.09912;0.81226;0.29248;1.43347;234921
"2020-08-21T22:53:04.384";-43.45703;5.08118;9.47571;0.79846;0.31006;1.47046;234930
"2020-08-21T22:53:04.392";-45.8374;6.65283;4.37927;0.802;0.33057;1.51086;234939
"2020-08-21T22:53:04.400";-47.05811;10.04028;-1.20544;0.828;0.34534;1.55469;234948
"2020-08-21T22:53:04.412";-47.01233;16.46423;-7.67517;0.84631;0.35693;1.58313;234960
"2020-08-21T22:53:04.421";-46.18835;24.50562;-15.09094;0.85815;0.35828;1.61609;234968
"2020-08-21T22:53:04.430";-46.18835;24.50562;-15.09094;0.86145;0.3512;1.64417;234977
"2020-08-21T22:53:04.439";-45.0592;32.15027;-23.25439;0.86145;0.3512;1.64417;234986
"2020-08-21T22:53:04.451";-41.3208;36.5448;-38.97095;0.84009;0.2948;1.70691;234998
"2020-08-21T22:53:04.459";-41.3208;36.5448;-38.97095;0.82629;0.26331;1.7179;235007
"2020-08-21T22:53:04.472";-36.5448;33.63037;-43.36548;0.82629;0.26331;1.7179;235015
"2020-08-21T22:53:04.479";-29.60205;29.08325;-43.3197;0.81238;0.23853;1.70605;235025
"2020-08-21T22:53:04.493";-21.01135;24.74976;-37.97913;0.77771;0.17615;1.66199;235038
"2020-08-21T22:53:04.499";-10.22339;21.08765;-27.81677;0.77771;0.17615;1.66199;235046
"2020-08-21T22:53:04.508";2.27356;16.87622;-15.30457;0.75195;0.14502;1.6416;235055
"2020-08-21T22:53:04.518";15.65552;9.6283;-2.60925;0.72705;0.13416;1.62012;235064
"2020-08-21T22:53:04.529";27.22168;-2.36511;8.19397;0.69336;0.15088;1.58386;235076
"2020-08-21T22:53:04.537";35.47668;-18.26477;17.37976;0.66101;0.17407;1.54639;235085
"2020-08-21T22:53:04.546";40.60364;-34.30176;27.5116;0.64087;0.20801;1.49512;235093
"2020-08-21T22:53:04.557";42.95349;-46.41724;39.29138;0.6405;0.2356;1.44055;235102
"2020-08-21T22:53:04.569";43.07556;-52.4292;51.51367;0.65735;0.26611;1.38696;235114
"2020-08-21T22:53:04.577";40.802;-51.83411;62.27112;0.68445;0.28064;1.34119;235124
"2020-08-21T22:53:04.585";37.01782;-45.37964;69.41223;0.70251;0.28052;1.30334;235132
"2020-08-21T22:53:04.597";32.10449;-35.99548;71.74683;0.7074;0.26782;1.26257;235141
"2020-08-21T22:53:04.608";26.55029;-25.57373;68.35938;0.71863;0.25513;1.22205;235153
"2020-08-21T22:53:04.615";20.08057;-14.03809;58.54797;0.74072;0.24854;1.18713;235162
"2020-08-21T22:53:04.624";12.68005;-0.64087;43.01453;0.75867;0.2312;1.14905;235171
"2020-08-21T22:53:04.634";4.92859;14.28223;23.80371;0.75586;0.20715;1.12024;235179
"2020-08-21T22:53:04.644";-2.96021;27.60315;4.15039;0.72693;0.17419;1.09717;235192
"2020-08-21T22:53:04.654";-11.06262;35.46143;-13.67187;0.69214;0.14429;1.07922;235200
"2020-08-21T22:53:04.665";-11.06262;35.46143;-13.67187;0.66638;0.12915;1.05835;235209
"2020-08-21T22:53:04.671";-19.86694;37.53662;-28.61023;0.66638;0.12915;1.05835;235218
"2020-08-21T22:53:04.689";-37.56714;34.05762;-45.41016;0.60559;0.1239;1.01746;235230
"2020-08-21T22:53:04.692";-37.56714;34.05762;-45.41016;0.56677;0.12109;1.00098;235239
"2020-08-21T22:53:04.700";-45.50171;31.99768;-46.67664;0.56677;0.12109;1.00098;235248
"2020-08-21T22:53:04.711";-51.97144;28.18298;-43.12134;0.49878;0.10107;0.97144;235256
"2020-08-21T22:53:04.723";-57.31201;18.56995;-35.41565;0.43494;0.09778;0.94019;235269
"2020-08-21T22:53:04.730";-62.71362;3.479;-25.29907;0.39148;0.09668;0.91821;235277
"2020-08-21T22:53:04.739";-67.93213;-15.04517;-14.52637;0.36218;0.09033;0.88928;235286
"2020-08-21T22:53:04.748";-72.17407;-34.14917;-3.90625;0.34814;0.07178;0.84802;235295
"2020-08-21T22:53:04.760";-74.29504;-51.22375;6.16455;0.33997;0.05823;0.79675;235307
"2020-08-21T22:53:04.768";-74.3103;-64.16321;14.60266;0.3468;0.06738;0.76587;235316
"2020-08-21T22:53:04.778";-73.36426;-71.62476;19.4397;0.34814;0.09619;0.72473;235324
"2020-08-21T22:53:04.787";-73.37952;-75.54626;20.23315;0.32153;0.12183;0.65417;235333
"2020-08-21T22:53:04.807";-76.41602;-81.32935;14.73999;0.26733;0.11462;0.49561;235354
"2020-08-21T22:53:04.808";-74.79858;-78.68958;18.53943;0.29321;0.12769;0.58105;235346
"2020-08-21T22:53:04.832";-78.79639;-86.27319;4.44031;0.2085;0.08472;0.32947;235372
"2020-08-21T22:53:04.852";-77.57568;-83.70972;9.47571;0.23022;0.10425;0.40405;235363
"2020-08-21T22:53:04.854";-78.88794;-87.99744;-2.09045;0.1864;0.06604;0.24988;235393
"2020-08-21T22:53:04.858";-78.04871;-85.06775;-4.2572;0.19006;0.06079;0.21802;235401
"2020-08-21T22:53:04.868";-78.04871;-85.06775;-4.2572;0.16797;0.04797;0.16614;235410
"2020-08-21T22:53:04.878";-74.9054;-74.61548;-5.63049;0.12402;0.02222;0.11011;235422
"2020-08-21T22:53:04.888";-74.9054;-74.61548;-5.63049;0.09033;-0.01038;0.06946;235431
"2020-08-21T22:53:04.898";-71.96045;-71.39587;-2.88391;0.078;-0.03906;0.05591;235440
"2020-08-21T22:53:04.904";-79.23889;-88.04321;0.56458;0.19177;0.06299;0.27722;235384
"2020-08-21T22:53:04.915";-60.54688;-66.97083;7.52258;0.13916;-0.04761;0.11829;235461
"2020-08-21T22:53:04.922";-52.6123;-61.88965;12.92419;0.13916;-0.04761;0.11829;235470
"2020-08-21T22:53:04.931";-43.6554;-52.44446;16.86096;0.18213;-0.07275;0.14136;235478
