Time	Gx	Gy	Gz	Ax	Ay	Az
4961	-0.03	-0.29	-0.38	0.10	0.00	0.97
4979	0.11	-0.20	-0.34	0.10	0.01	0.96
4999	-0.11	-0.18	-0.40	0.11	0.01	0.97
5018	-0.12	-0.23	-0.43	0.11	0.01	0.96
5037	-0.09	-0.27	-0.29	0.11	0.00	0.96
5056	-0.14	-0.20	-0.32	0.11	0.01	0.97
5074	-0.03	-0.31	-0.37	0.11	0.00	0.96
5094	-0.03	-0.17	-0.40	0.11	0.00	0.97
5112	-0.06	-0.29	-0.31	0.11	0.01	0.96
5132	-0.06	-0.29	-0.27	0.10	0.00	0.96
5151	-0.14	-0.24	-0.35	0.10	0.00	0.96
5171	-0.15	-0.27	-0.41	0.11	0.00	0.96
5189	0.08	-0.24	-0.24	0.11	0.00	0.96
5207	-0.03	-0.32	-0.41	0.10	0.01	0.96
5227	-0.03	-0.24	-0.37	0.11	0.01	0.96
5246	-0.24	-0.21	-0.37	0.10	0.00	0.96
5265	-0.11	-0.23	-0.31	0.10	0.00	0.96
5284	-0.12	-0.27	-0.37	0.10	0.00	0.96
5302	-0.08	-0.27	-0.35	0.10	0.01	0.96
5322	-0.03	-0.23	-0.26	0.10	0.01	0.96
5340	-0.11	-0.20	-0.31	0.10	0.01	0.96
5360	-0.15	-0.23	-0.34	0.11	0.00	0.97
5378	-0.03	-0.23	-0.44	0.11	0.00	0.97
5397	0.02	-0.27	-0.37	0.10	0.00	0.96
5416	0.05	-0.29	-0.38	0.10	0.01	0.97
5434	0.11	-0.24	-0.37	0.11	0.00	0.96
5454	-0.17	-0.24	-0.34	0.10	0.01	0.96
5472	-0.11	-0.23	-0.37	0.11	0.01	0.97
5491	-0.18	-0.26	-0.34	0.11	0.00	0.96
5510	-0.08	-0.27	-0.41	0.11	0.00	0.96
5529	-0.06	-0.29	-0.32	0.10	0.00	0.96
5549	-0.08	-0.31	-0.31	0.10	0.01	0.96
5567	-0.09	-0.32	-0.34	0.11	0.00	0.96
5587	-0.12	-0.31	-0.32	0.11	0.00	0.97
5605	-0.15	-0.29	-0.44	0.10	0.00	0.97
