Time	Gx	Gy	Gz	Ax	Ay	Az
18430	7.28	-246.26	7.90	-0.07	0.05	0.73
18449	2.66	-251.68	-0.23	-0.05	0.06	0.86
18467	-2.87	-257.61	-7.00	-0.06	0.10	0.98
18486	-9.26	-264.11	-14.37	-0.04	0.05	1.13
18505	-8.42	-269.17	-23.41	0.00	0.01	1.29
18524	-6.45	-270.43	-27.57	-0.01	0.01	1.44
18544	-2.11	-273.61	-29.65	-0.02	-0.00	1.61
18563	2.08	-281.17	-25.71	-0.03	-0.04	1.69
18583	10.70	-289.86	-22.25	-0.03	-0.05	1.82
18602	20.26	-302.12	-17.72	-0.09	-0.01	2.00
18621	28.26	-320.88	-10.89	-0.04	-0.03	2.13
18641	33.92	-326.72	-7.57	0.22	0.05	2.30
18659	28.58	-300.13	1.95	0.40	0.12	2.53
18677	23.01	-273.09	12.77	0.20	0.06	2.71
18695	22.08	-269.17	14.51	0.21	0.07	2.81
18712	18.84	-256.90	8.90	0.30	0.11	3.01
18731	16.77	-245.59	-0.40	0.05	0.06	3.05
18749	25.68	-273.33	-12.42	-0.29	-0.02	3.00
18769	39.12	-327.27	-26.09	-0.20	0.08	2.91
18787	42.33	-346.77	-32.18	-0.04	0.13	2.85
18807	41.11	-358.99	-39.37	0.17	0.18	2.74
18825	37.55	-352.16	-35.83	0.22	0.16	2.61
18843	38.62	-339.14	-22.49	0.23	0.06	2.45
18862	50.19	-329.12	3.68	0.09	-0.02	2.28
18880	63.52	-338.75	41.46	-0.08	-0.04	2.09
18900	68.10	-349.53	62.10	-0.04	-0.01	1.87
18918	69.23	-367.69	100.07	0.05	0.02	1.74
18935	56.99	-361.76	124.79	0.30	0.08	1.44
18954	36.93	-327.26	132.20	0.47	0.08	1.16
18972	20.03	-275.48	124.28	0.53	0.01	0.95
18990	15.11	-247.73	115.83	0.52	-0.02	0.86
19008	11.93	-194.81	93.44	0.47	-0.07	0.73
19025	16.33	-147.75	66.38	0.43	-0.10	0.63
19044	25.18	-105.01	37.80	0.40	-0.12	0.54
19062	30.26	-84.09	23.90	0.47	-0.10	0.50
19081	39.54	-36.39	-2.17	0.54	-0.09	0.50
19099	44.39	27.45	-23.99	0.71	-0.04	0.49
19117	42.65	110.81	-39.70	0.87	0.00	0.47
19135	36.61	209.18	-48.58	0.95	0.00	0.46
19153	33.26	260.41	-50.20	0.95	0.01	0.46
19172	26.63	362.34	-48.65	0.96	0.01	0.48
19190	20.55	463.21	-45.44	0.98	0.00	0.59
19207	14.83	499.98	-43.12	0.83	0.03	0.81
19225	7.37	499.97	-41.29	0.51	0.08	1.21
19243	2.15	499.98	-41.15	0.29	0.10	1.52
19262	-11.17	499.98	-46.66	-0.21	0.09	2.31
19280	-19.52	499.98	-58.14	-0.80	-0.03	2.94
19299	-9.92	417.04	-73.90	-1.12	-0.17	3.20
19318	9.84	259.60	-90.73	-1.04	-0.10	3.03
19337	18.23	190.57	-96.48	-0.48	-0.01	2.90
19356	29.69	104.08	-98.34	-0.06	0.07	2.91
19374	20.66	114.82	-92.19	0.71	0.30	2.83
19392	-12.08	196.33	-78.45	0.80	0.36	2.47
19410	-48.69	271.09	-55.85	0.59	0.29	2.17
19428	-62.74	299.21	-43.47	0.43	0.19	1.96
19447	-79.30	342.47	-23.47	0.37	0.11	1.88
19466	-75.64	371.43	-14.86	0.20	-0.05	1.77
19484	-53.86	379.10	-7.75	-0.00	-0.13	1.74
19504	-27.53	362.87	2.91	-0.19	-0.13	1.69
19522	-4.87	328.58	12.77	-0.26	-0.07	1.60
19542	7.43	290.34	21.99	-0.24	0.02	1.45
19560	9.00	273.16	26.34	-0.17	0.05	1.26
19577	7.46	246.12	33.10	-0.14	0.05	1.16
19596	3.39	228.94	35.28	-0.07	0.03	0.93
19613	0.06	220.63	35.80	-0.02	0.02	0.73
19631	-1.63	219.21	35.77	-0.00	0.02	0.55
19649	-5.45	218.35	35.13	0.00	0.02	0.49
19667	-7.98	218.66	33.29	-0.01	-0.01	0.39
19687	-8.15	218.60	29.89	-0.00	-0.02	0.29
19705	-6.12	218.77	23.45	0.00	-0.05	0.20
19723	-1.30	218.61	13.99	-0.02	-0.08	0.14
19742	1.65	216.60	8.90	-0.06	-0.09	0.11
19760	7.64	206.56	-1.36	-0.11	-0.10	0.06
19780	13.15	190.84	-10.71	-0.13	-0.08	0.00
19798	15.99	172.64	-17.47	-0.15	-0.05	-0.05
19818	16.22	152.13	-23.04	-0.17	-0.05	-0.11
19836	15.23	128.28	-28.14	-0.19	-0.05	-0.16
19855	14.36	115.72	-29.60	-0.17	-0.03	-0.21
19875	10.86	92.44	-29.46	-0.14	-0.01	-0.25
19894	4.87	72.89	-27.10	-0.13	-0.01	-0.27
19914	-1.98	55.77	-24.14	-0.12	-0.01	-0.33
19933	-8.32	39.25	-20.97	-0.12	-0.02	-0.38
19952	-12.25	21.29	-18.39	-0.10	-0.02	-0.41
19973	-14.92	10.07	-15.27	-0.06	-0.03	-0.43
19992	-15.82	3.60	-11.63	-0.05	-0.04	-0.44
20012	-14.94	-2.98	-6.85	-0.06	-0.04	-0.44
20032	-12.50	-11.90	-1.33	-0.07	-0.04	-0.42
20053	-8.18	-21.27	4.39	-0.05	-0.05	-0.40
20072	-3.17	-28.49	8.91	-0.05	-0.05	-0.38
20092	1.92	-35.81	12.76	-0.05	-0.05	-0.33
20111	6.87	-46.25	16.43	-0.06	-0.05	-0.27
20130	11.60	-57.01	20.08	-0.09	-0.06	-0.18
20150	13.73	-63.71	21.99	-0.13	-0.04	-0.10
20169	17.24	-81.85	25.45	-0.15	-0.03	-0.06
20189	16.34	-101.50	27.22	-0.18	-0.01	0.03
20207	14.89	-124.19	26.99	-0.22	-0.02	0.11
20225	14.45	-153.23	25.97	-0.27	-0.02	0.18
20245	12.97	-186.98	25.22	-0.29	0.01	0.25
20262	8.33	-221.63	24.41	-0.30	0.03	0.34
20282	5.74	-239.04	23.88	-0.29	0.02	0.45
20300	1.19	-272.80	21.42	-0.29	0.03	0.51
20318	-5.49	-303.62	17.97	-0.21	0.08	0.62
20337	-15.81	-323.17	13.20	-0.13	0.11	0.76
20355	-23.79	-333.57	5.78	-0.05	0.06	0.92
20375	-24.60	-338.44	-3.08	-0.01	0.02	1.04
20394	-22.86	-339.22	-8.13	0.10	0.03	1.20
20412	-18.31	-332.53	-18.80	0.15	0.02	1.30
20431	-9.52	-316.79	-31.51	0.20	-0.05	1.52
20450	6.29	-300.90	-44.25	0.18	-0.05	1.73
20469	19.78	-290.65	-50.02	0.10	0.05	1.96
20487	24.23	-293.43	-48.03	-0.01	0.05	2.22
20507	26.26	-300.19	-44.97	-0.17	0.04	2.44
20525	31.42	-328.00	-30.65	-0.10	0.11	2.64
20544	31.62	-354.49	-6.67	-0.02	0.12	2.77
20563	30.14	-363.37	13.02	0.12	0.07	2.93
20580	32.30	-361.07	28.98	0.18	0.07	2.99
20598	32.49	-350.40	49.35	0.31	0.07	3.06
20617	32.81	-339.45	56.15	0.40	0.08	3.16
20634	32.59	-311.40	52.58	0.35	0.09	3.19
20652	28.92	-295.01	32.81	0.21	0.15	3.19
20670	20.94	-295.03	13.50	0.09	0.17	3.12
20688	16.74	-300.20	6.03	-0.04	0.14	2.97
20706	12.19	-321.64	-4.41	-0.16	0.15	2.86
20725	10.89	-370.42	-9.57	-0.48	0.09	2.56
20744	15.69	-438.98	-6.36	-0.34	0.03	2.24
20763	27.25	-472.72	4.58	0.10	-0.04	1.97
20781	39.22	-449.94	18.05	0.53	-0.01	1.64
20801	42.45	-420.44	24.70	0.68	0.03	1.30
20818	41.84	-347.49	35.75	0.67	0.06	1.16
20836	32.18	-278.81	45.12	0.54	0.07	0.93
20854	19.50	-229.23	53.15	0.37	0.06	0.74
20871	13.63	-211.14	55.30	0.32	0.01	0.63
20889	6.18	-179.08	52.08	0.35	-0.02	0.58
20908	7.51	-140.41	39.72	0.43	-0.06	0.51
20926	12.94	-90.13	21.56	0.55	-0.07	0.49
20945	19.53	-24.93	2.64	0.69	-0.05	0.47
20963	21.73	13.69	-5.39	0.78	0.00	0.44
20980	21.09	97.50	-16.48	0.78	0.02	0.42
20999	17.73	180.16	-22.96	0.75	-0.00	0.38
21017	16.46	259.89	-26.63	0.84	-0.01	0.38
21036	16.57	355.13	-26.08	1.05	0.01	0.42
21053	15.55	410.06	-23.21	1.06	0.05	0.45
21071	9.57	499.98	-16.08	0.93	0.06	0.56
21089	5.05	499.33	-7.26	0.76	0.10	0.84
21108	-2.96	499.98	2.75	0.48	0.18	1.41
21126	-13.41	499.98	2.72	-0.22	0.12	2.13
21144	-14.68	499.98	-1.07	-0.52	0.07	2.50
21162	-8.99	498.46	-11.55	-0.90	-0.01	3.13
21182	1.40	378.17	-27.83	-1.20	-0.00	3.21
21201	13.61	220.96	-46.28	-0.99	-0.03	2.98
21220	25.31	114.97	-58.96	-0.22	0.06	2.87
21239	23.30	106.20	-66.74	0.52	0.22	2.86
21256	14.89	133.44	-69.17	0.73	0.25	2.78
21274	-6.24	216.05	-66.82	0.79	0.25	2.52
21292	-28.08	297.01	-56.06	0.63	0.21	2.21
21311	-43.33	355.71	-45.72	0.39	0.14	1.97
21329	-49.47	384.09	-37.17	0.12	0.05	1.83
21347	-48.17	387.25	-32.30	0.03	0.01	1.80
21366	-38.31	380.95	-22.49	-0.06	-0.04	1.81
21384	-23.12	365.62	-13.37	-0.15	-0.07	1.76
21404	-9.29	335.74	-2.03	-0.30	-0.03	1.63
21424	-2.27	294.92	8.87	-0.29	0.02	1.48
21442	-1.27	261.32	13.57	-0.21	0.03	1.28
21460	-2.38	248.87	13.63	-0.12	0.04	1.04
21478	-6.91	233.41	11.87	-0.09	0.04	0.92
21496	-13.75	225.74	10.60	-0.08	0.02	0.73
21516	-16.80	219.91	10.09	-0.08	-0.03	0.57
21534	-15.32	214.43	8.39	-0.05	-0.06	0.46
21552	-13.57	213.07	6.77	-0.03	-0.08	0.38
21571	-8.30	212.07	2.88	-0.02	-0.08	0.34
21590	-2.38	212.45	-1.69	-0.03	-0.08	0.25
21609	2.12	210.27	-5.65	-0.07	-0.06	0.17
21630	4.00	201.81	-10.13	-0.11	-0.05	0.08
21648	4.81	188.35	-14.74	-0.12	-0.06	-0.00
21667	6.36	175.16	-18.71	-0.11	-0.07	-0.08
21687	8.06	161.51	-20.46	-0.13	-0.06	-0.14
21706	8.38	143.34	-19.42	-0.16	-0.06	-0.18
21726	7.22	122.36	-16.78	-0.15	-0.04	-0.23
21745	5.72	112.82	-15.18	-0.12	-0.03	-0.29
21765	1.53	96.34	-11.54	-0.11	-0.04	-0.31
21784	-1.88	80.08	-6.85	-0.13	-0.06	-0.37
21803	-3.69	61.71	-0.73	-0.12	-0.05	-0.43
21824	-5.37	46.07	4.46	-0.07	-0.05	-0.47
21842	-6.77	36.27	8.77	-0.05	-0.06	-0.51
21862	-7.83	27.44	12.79	-0.06	-0.05	-0.53
21881	-8.56	16.54	16.30	-0.07	-0.06	-0.54
21901	-8.12	5.60	18.95	-0.06	-0.06	-0.53
21920	-7.48	-3.33	21.30	-0.05	-0.05	-0.51
21939	-7.28	-12.15	23.42	-0.07	-0.05	-0.49
21959	-6.65	-24.77	24.70	-0.09	-0.05	-0.46
21978	-5.83	-32.06	25.02	-0.10	-0.06	-0.41
21998	-3.62	-47.71	24.90	-0.10	-0.06	-0.38
22018	-1.71	-64.12	23.71	-0.12	-0.04	-0.33
22039	-0.67	-82.69	21.77	-0.13	-0.03	-0.28
22058	-1.11	-99.62	18.57	-0.13	-0.03	-0.20
22077	-0.93	-116.39	14.01	-0.15	-0.04	-0.11
22097	-0.43	-135.70	10.56	-0.19	-0.02	-0.04
22116	-1.27	-159.81	9.05	-0.24	-0.01	0.02
22136	-2.38	-188.13	8.06	-0.26	-0.02	0.09
22155	-2.69	-217.00	6.82	-0.26	-0.01	0.20
22174	-3.43	-245.22	7.29	-0.26	0.02	0.31
22193	-4.38	-259.14	8.22	-0.21	0.02	0.43
22211	-6.15	-281.83	9.32	-0.17	0.01	0.50
22231	-4.15	-296.19	6.82	-0.11	-0.02	0.65
22250	-0.12	-302.63	4.64	-0.03	0.02	0.76
22268	-0.78	-300.64	2.91	0.00	0.06	0.88
22287	-2.40	-295.79	-1.53	0.04	0.03	1.02
22305	-2.88	-288.13	-8.62	0.10	0.04	1.13
22325	-3.27	-282.03	-12.21	0.13	0.08	1.30
22343	-6.24	-268.48	-17.88	0.13	0.08	1.40
22361	-6.10	-256.87	-24.00	0.08	0.01	1.60
22381	0.43	-255.29	-27.01	0.01	0.03	1.80
22399	3.52	-265.05	-23.10	-0.09	0.07	1.98
22418	4.18	-284.13	-17.27	-0.09	0.06	2.23
22437	6.85	-306.46	-11.99	-0.14	0.03	2.40
22455	10.19	-319.64	-7.89	-0.13	0.02	2.45
22475	17.97	-345.03	0.52	-0.09	0.00	2.63
22493	25.86	-360.31	0.43	0.06	0.05	2.77
22511	29.10	-361.28	-5.54	0.15	0.09	2.81
22530	27.57	-351.85	-8.07	0.24	0.12	2.85
22548	24.77	-343.78	-11.38	0.37	0.16	2.86
22567	15.14	-318.25	-25.01	0.46	0.18	2.87
22585	6.32	-278.29	-41.52	0.47	0.12	2.89
22604	10.41	-247.44	-48.55	0.30	-0.02	2.89
22622	27.19	-239.58	-47.87	0.08	-0.06	2.81
22641	43.64	-258.44	-37.08	-0.20	-0.05	2.61
22661	60.81	-306.82	-7.92	-0.34	-0.13	2.31
22679	71.84	-334.44	14.34	-0.30	-0.16	2.16
22699	88.88	-377.21	63.63	-0.10	-0.06	1.99
22717	82.06	-388.09	108.29	0.23	0.17	1.77
22735	47.24	-360.24	138.32	0.46	0.27	1.51
22754	6.59	-310.23	150.28	0.51	0.19	1.26
22771	-9.26	-283.60	150.10	0.48	0.11	1.15
22790	-26.70	-236.54	140.93	0.38	-0.03	0.96
22808	-25.76	-198.49	120.32	0.37	-0.14	0.83
22828	-11.17	-160.87	87.80	0.37	-0.19	0.72
22847	9.29	-122.09	46.42	0.39	-0.18	0.63
22865	29.40	-80.00	3.45	0.46	-0.16	0.59
22883	38.42	-55.50	-16.31	0.62	-0.11	0.58
22902	50.90	7.83	-49.03	0.69	-0.06	0.58
22919	51.71	87.94	-70.50	0.80	0.03	0.56
22938	41.53	177.31	-79.73	0.83	0.06	0.56
22956	29.04	265.43	-79.76	0.82	0.06	0.59
22974	22.81	308.79	-76.80	0.87	0.06	0.62
22992	8.27	403.93	-64.76	0.95	0.08	0.74
23009	-6.84	495.10	-46.30	0.86	0.07	0.96
23028	-16.33	499.59	-21.55	0.50	0.07	1.30
23046	-19.27	499.82	-9.67	0.03	0.07	1.88
23064	-23.80	499.98	2.94	-0.15	0.05	2.25
23083	-18.26	498.29	0.78	-0.67	-0.12	2.80
23102	4.10	394.12	-8.94	-0.89	-0.16	3.00
23120	28.75	273.42	-30.99	-0.65	-0.10	2.99
23140	43.29	191.53	-55.40	-0.25	0.02	2.88
23158	45.58	170.68	-63.98	0.32	0.21	2.86
23176	33.92	180.40	-76.48	0.56	0.30	2.87
23194	2.61	243.09	-89.10	0.71	0.35	2.74
23211	-29.54	308.82	-94.13	0.50	0.28	2.46
23230	-49.55	345.12	-86.67	0.21	0.17	2.25
23248	-55.04	350.52	-81.88	0.08	0.14	2.19
23267	-59.13	342.79	-75.97	-0.04	0.05	2.15
23286	-51.24	325.07	-69.38	-0.08	-0.05	2.07
23304	-34.68	308.87	-52.61	-0.03	-0.04	1.94
23324	-24.90	296.51	-29.72	-0.07	0.04	1.70
23342	-26.75	279.98	-10.73	-0.08	0.08	1.47
23363	-31.33	265.52	5.57	-0.02	0.06	1.24
23380	-33.29	261.99	13.43	0.01	0.05	1.13
23398	-34.74	259.69	27.50	0.01	0.01	0.94
23416	-34.41	257.84	38.56	-0.00	0.00	0.76
23434	-32.64	255.00	45.88	-0.02	-0.02	0.62
23454	-27.24	250.31	49.18	-0.03	-0.06	0.50
23473	-23.19	248.03	49.47	-0.02	-0.07	0.41
23491	-14.31	243.56	46.74	-0.02	-0.06	0.37
23510	-6.59	240.17	39.75	-0.01	-0.07	0.30
23529	1.69	234.36	30.35	-0.09	-0.08	0.21
23547	9.41	218.20	20.90	-0.14	-0.09	0.14
23566	16.57	197.04	11.47	-0.15	-0.08	0.09
23583	18.66	185.79	6.71	-0.15	-0.05	0.06
23602	18.30	160.93	-1.97	-0.19	-0.03	-0.03
23621	14.88	131.44	-9.02	-0.21	-0.02	-0.09
23639	8.07	104.29	-15.93	-0.14	0.01	-0.12
23658	-1.25	84.69	-21.76	-0.12	0.00	-0.17
23677	-8.62	64.42	-26.02	-0.15	-0.03	-0.22
23696	-11.06	53.13	-27.33	-0.14	-0.03	-0.30
23715	-15.30	32.81	-28.79	-0.12	-0.03	-0.32
23734	-19.52	18.52	-29.53	-0.08	-0.04	-0.36
23754	-21.38	8.94	-29.48	-0.09	-0.05	-0.41
23773	-20.84	-2.85	-27.74	-0.13	-0.06	-0.45
23793	-19.38	-15.67	-25.79	-0.10	-0.06	-0.47
23812	-17.26	-23.25	-23.90	-0.07	-0.05	-0.48
23832	-14.42	-28.09	-21.22	-0.08	-0.05	-0.50
23852	-10.54	-33.54	-16.89	-0.08	-0.06	-0.51
23871	-5.07	-40.16	-12.33	-0.09	-0.07	-0.50
23891	1.10	-46.94	-8.61	-0.09	-0.08	-0.46
23910	4.23	-50.03	-6.85	-0.11	-0.08	-0.41
23929	11.00	-59.78	-2.56	-0.13	-0.08	-0.38
23948	17.56	-73.52	2.00	-0.14	-0.08	-0.30
23968	23.38	-87.69	5.69	-0.12	-0.07	-0.24
23987	25.91	-99.20	8.91	-0.13	-0.05	-0.17
24005	26.70	-113.08	12.12	-0.15	-0.05	-0.10
24024	27.27	-129.30	14.95	-0.16	-0.05	-0.02
24043	27.54	-146.65	16.78	-0.16	-0.06	0.07
24061	27.63	-155.18	17.41	-0.16	-0.05	0.11
24079	27.04	-172.20	18.54	-0.17	-0.03	0.18
24098	24.41	-190.80	20.39	-0.17	-0.02	0.27
24116	20.36	-208.69	23.06	-0.14	-0.00	0.37
24135	15.29	-221.30	25.42	-0.08	0.02	0.52
24152	12.42	-225.56	25.88	-0.09	0.02	0.59
24172	6.62	-235.28	24.83	-0.09	0.01	0.74
24190	3.33	-245.03	21.09	-0.07	-0.01	0.90
24208	0.11	-252.18	18.23	-0.03	0.04	1.05
24227	-5.57	-255.84	15.64	-0.04	0.01	1.20
24246	-6.30	-259.20	12.80	-0.04	-0.05	1.35
24266	-2.18	-267.12	6.06	-0.02	-0.02	1.51
24285	1.66	-273.97	4.27	-0.04	0.00	1.59
24302	2.69	-284.81	4.71	-0.03	-0.02	1.77
24321	8.67	-294.69	-1.07	0.01	-0.04	1.97
24339	11.96	-299.58	-2.47	0.05	0.05	2.17
24357	10.50	-301.13	1.14	-0.05	0.04	2.34
24377	8.41	-314.41	8.12	0.03	0.02	2.43
24394	10.74	-324.92	7.54	0.10	0.04	2.48
24412	9.69	-318.80	15.00	0.25	0.09	2.68
24430	7.08	-299.53	32.79	0.28	0.09	2.89
24448	5.62	-290.12	39.44	0.23	0.10	2.92
24465	5.29	-281.04	45.10	0.12	0.06	2.91
24484	5.49	-287.95	50.55	0.01	0.08	2.94
24502	1.34	-305.42	52.08	-0.01	0.11	2.92
24521	-7.31	-319.63	36.25	0.13	0.15	2.87
24539	-11.66	-319.56	22.35	0.20	0.14	2.86
24556	-12.31	-311.05	-7.78	0.19	0.05	2.82
24576	-1.45	-307.74	-32.67	0.05	0.05	2.67
24594	6.87	-323.64	-52.25	-0.14	0.05	2.44
24614	13.99	-356.29	-61.83	-0.20	0.05	2.17
24632	22.08	-387.08	-56.79	-0.09	-0.01	1.90
24651	27.60	-395.11	-49.97	0.05	-0.02	1.76
24670	39.67	-382.86	-28.11	0.35	-0.07	1.47
24689	49.70	-336.69	2.44	0.54	-0.04	1.19
24708	50.77	-275.21	34.12	0.54	-0.00	0.97
24726	43.32	-218.09	58.49	0.47	0.05	0.82
24743	36.88	-192.78	66.70	0.40	0.07	0.72
24762	22.29	-147.77	76.75	0.38	0.06	0.67
24780	10.86	-106.81	78.37	0.40	0.02	0.60
24798	6.00	-59.94	71.30	0.50	-0.03	0.58
24817	8.16	-2.38	55.28	0.60	-0.08	0.55
24835	12.30	30.55	44.04	0.72	-0.14	0.54
24853	26.46	106.16	18.71	0.79	-0.15	0.53
24871	41.38	195.01	-4.68	0.89	-0.13	0.55
24889	52.84	290.94	-23.38	0.89	-0.11	0.57
24908	62.58	384.69	-36.61	0.90	-0.09	0.61
24926	65.02	431.41	-39.25	0.91	0.04	0.75
24944	58.40	499.98	-39.41	0.90	0.10	0.87
24961	37.86	499.48	-39.00	0.64	0.20	1.24
24979	10.53	499.98	-39.47	0.05	0.23	1.84
24998	-4.21	499.98	-40.76	-0.47	0.21	2.63
25016	-31.83	499.98	-52.66	-0.81	0.11	2.93
25034	-32.90	411.12	-78.66	-1.20	-0.16	3.16
25054	-6.07	248.93	-98.45	-0.87	-0.20	3.11
25073	21.00	150.42	-105.39	-0.26	-0.07	2.99
25092	29.89	128.11	-102.66	0.38	0.15	2.94
25110	12.85	183.09	-86.38	0.87	0.34	2.78
25127	-3.69	229.77	-73.46	0.87	0.39	2.61
25146	-39.66	311.43	-47.68	0.55	0.32	2.25
25164	-61.37	354.71	-29.25	0.30	0.17	2.00
25183	-64.90	374.27	-17.09	0.22	0.05	1.83
25201	-52.63	386.98	-14.24	0.11	-0.07	1.77
25220	-41.84	387.54	-13.93	-0.00	-0.09	1.74
25240	-19.20	368.42	-9.86	-0.19	-0.07	1.63
25258	-4.15	332.11	-1.43	-0.22	0.01	1.50
25278	0.18	296.49	6.50	-0.18	0.06	1.34
25296	-4.97	268.81	10.60	-0.11	0.11	1.14
25314	-14.02	249.83	11.84	-0.08	0.07	0.92
25333	-17.58	241.76	12.66	-0.08	0.03	0.72
25351	-21.24	226.75	14.18	-0.06	0.01	0.64
25370	-21.27	217.27	14.66	-0.03	-0.02	0.52
25388	-18.71	210.69	13.96	-0.04	-0.04	0.41
25407	-14.68	203.37	12.74	-0.05	-0.04	0.32
25426	-10.93	195.95	10.64	-0.05	-0.05	0.27
25445	-9.16	192.55	9.37	-0.04	-0.05	0.21
25464	-5.10	186.25	6.39	-0.06	-0.06	0.17
25482	0.05	175.90	3.49	-0.12	-0.07	0.07
25501	5.16	159.67	1.11	-0.14	-0.06	0.01
25520	7.77	141.62	-1.89	-0.13	-0.04	-0.02
25538	7.48	127.41	-4.55	-0.08	-0.03	-0.06
25558	6.91	116.87	-5.28	-0.10	-0.04	-0.13
25577	6.84	110.14	-4.67	-0.15	-0.03	-0.20
25595	5.72	91.78	-3.33	-0.17	-0.03	-0.22
25616	4.00	70.18	-2.55	-0.16	-0.04	-0.26
25634	2.27	50.35	-2.73	-0.14	-0.04	-0.30
25654	0.67	32.00	-3.48	-0.15	-0.04	-0.33
25673	0.18	11.49	-2.85	-0.17	-0.06	-0.37
25693	1.05	-9.75	-0.75	-0.16	-0.05	-0.38
25713	0.69	-27.89	0.75	-0.14	-0.03	-0.40
25731	-1.59	-42.91	0.81	-0.13	-0.04	-0.41
25751	-3.10	-56.63	1.30	-0.14	-0.05	-0.42
25771	-2.94	-71.35	2.12	-0.15	-0.05	-0.42
25791	-2.87	-85.59	2.55	-0.14	-0.05	-0.39
25811	-2.72	-91.98	2.64	-0.12	-0.04	-0.36
25831	-2.32	-103.07	3.31	-0.12	-0.04	-0.31
25850	-2.24	-112.75	3.68	-0.12	-0.04	-0.28
25870	-0.47	-122.27	3.49	-0.11	-0.05	-0.20
25889	2.88	-130.69	2.88	-0.09	-0.05	-0.10
25909	5.69	-137.30	3.51	-0.07	-0.03	-0.02
25928	6.90	-142.79	4.68	-0.07	-0.02	0.07
25947	7.11	-148.53	4.81	-0.06	-0.01	0.18
25966	8.41	-154.75	4.17	-0.06	-0.03	0.27
25984	11.05	-161.93	3.80	-0.07	-0.02	0.38
26002	11.87	-166.60	3.85	-0.09	-0.00	0.44
26023	12.31	-179.03	2.87	-0.11	0.02	0.58
26041	11.35	-194.61	0.44	-0.13	0.03	0.71
26059	8.96	-211.91	-2.29	-0.14	0.08	0.83
26078	4.04	-232.42	-5.04	-0.18	0.07	0.97
26096	3.17	-257.42	-9.41	-0.17	0.01	1.10
26116	9.25	-278.70	-14.89	-0.09	-0.01	1.25
26135	12.57	-285.75	-16.39	-0.06	0.02	1.31
26153	15.35	-296.26	-16.46	-0.06	0.05	1.45
26172	16.33	-306.20	-14.21	0.01	0.05	1.67
26190	18.23	-304.09	-10.59	0.14	0.04	1.87
26209	21.33	-292.76	-3.04	0.10	0.03	2.00
26227	23.70	-290.33	0.37	0.02	0.02	2.15
26245	29.11	-293.03	5.97	0.04	0.03	2.23
26263	31.69	-291.03	10.48	0.22	0.07	2.46
26280	33.25	-270.66	14.91	0.25	0.07	2.66
26298	34.03	-262.59	16.75	0.07	0.11	2.78
26317	31.66	-264.01	17.33	0.06	0.13	2.86
26334	24.95	-269.71	11.81	0.11	0.17	3.00
26352	19.99	-273.68	2.15	0.11	0.13	3.08
26370	24.66	-279.97	-6.26	0.04	0.08	3.08
26388	28.05	-286.36	-9.03	0.01	0.09	3.06
26406	30.59	-304.98	-11.47	-0.03	0.14	2.95
26426	28.34	-323.55	-12.07	0.02	0.12	2.74
26444	28.40	-333.59	-10.12	0.11	0.05	2.50
26462	33.52	-332.37	-3.95	0.19	0.03	2.28
26481	36.77	-328.57	0.38	0.15	-0.03	2.12
26499	47.47	-322.45	14.25	0.10	-0.05	2.04
26517	58.85	-327.65	35.26	0.00	-0.03	1.89
26535	59.30	-340.64	60.18	-0.01	0.09	1.77
26553	44.31	-347.05	85.19	0.12	0.12	1.58
26571	34.61	-342.48	95.87	0.21	0.12	1.49
26588	14.43	-316.64	110.17	0.36	0.06	1.23
26606	1.43	-274.61	113.72	0.43	-0.01	1.00
26626	-4.64	-227.95	105.94	0.40	-0.05	0.80
26644	-5.39	-206.82	98.01	0.36	-0.09	0.66
26662	-2.29	-167.88	74.87	0.37	-0.11	0.60
26682	6.74	-127.49	43.95	0.42	-0.14	0.51
26699	18.10	-79.01	9.51	0.53	-0.12	0.48
26718	26.92	-14.54	-24.95	0.70	-0.10	0.47
26737	35.40	67.93	-54.05	0.83	-0.11	0.45
26755	39.40	114.47	-63.98	0.97	-0.08	0.42
26774	42.54	218.95	-72.97	1.00	-0.05	0.42
26792	37.02	327.35	-71.78	0.94	0.01	0.40
26810	26.70	425.67	-64.18	0.93	0.06	0.42
26829	10.42	499.98	-49.10	1.00	0.13	0.51
26846	-0.47	499.98	-40.73	0.98	0.15	0.61
26865	-20.98	499.98	-28.78	0.65	0.11	0.96
26883	-32.32	499.98	-26.58	0.23	0.07	1.56
26901	-37.49	499.98	-33.60	-0.28	0.01	2.40
26921	-34.47	499.98	-45.27	-0.90	-0.10	3.08
26940	-18.37	424.03	-60.20	-1.19	-0.20	3.32
26959	-5.74	336.76	-68.34	-0.97	-0.12	3.16
26979	15.06	198.38	-79.04	-0.45	-0.01	2.89
26997	21.88	117.07	-78.40	-0.10	0.04	2.83
27016	14.66	119.55	-62.32	0.58	0.22	2.70
27034	-13.43	188.08	-38.33	0.74	0.33	2.38
27052	-45.49	258.45	-15.95	0.51	0.22	2.04
27071	-55.16	283.10	-7.05	0.36	0.10	1.82
27088	-61.77	319.46	5.45	0.30	0.07	1.73
27107	-58.94	341.57	8.13	0.15	-0.01	1.57
27125	-45.53	344.85	6.47	-0.01	-0.10	1.47
27144	-26.23	330.37	8.10	-0.15	-0.08	1.40
27163	-11.72	303.94	11.76	-0.18	-0.02	1.33
27181	-7.58	289.95	12.95	-0.20	-0.00	1.28
