Time	Gx	Gy	Gz	Ax	Ay	Az
8379	-22.64	34.03	-35.20	0.15	-0.01	1.61
8398	-17.96	28.49	-33.84	0.13	-0.06	1.52
8417	-11.47	28.14	-32.64	0.23	-0.01	1.63
8436	-9.63	31.28	-32.24	0.22	-0.01	1.63
8455	-4.59	35.61	-33.49	0.19	-0.03	1.53
8473	-1.86	37.83	-36.59	0.23	0.05	1.69
8491	-5.42	40.51	-38.50	0.20	0.05	1.73
8510	-7.51	38.74	-39.60	0.15	0.03	1.67
8530	-8.77	33.10	-40.01	0.17	0.06	1.72
8548	-10.86	30.84	-39.31	0.16	0.14	1.72
8567	-22.14	25.85	-34.91	0.14	0.16	1.67
8585	-36.53	18.01	-26.66	0.13	0.14	1.59
8603	-47.16	12.10	-17.26	0.17	0.10	1.60
8622	-51.97	10.53	-7.58	0.19	0.05	1.57
8640	-52.40	10.42	-2.18	0.18	-0.01	1.55
8659	-48.03	9.69	9.06	0.19	-0.05	1.55
8677	-35.58	10.97	20.61	0.20	-0.13	1.55
8695	-16.69	15.44	32.93	0.23	-0.14	1.55
8714	-0.46	20.84	47.62	0.17	-0.08	1.56
8732	7.35	17.07	63.83	0.10	-0.03	1.53
8751	8.48	12.60	72.19	0.08	-0.00	1.51
8768	4.23	2.27	90.06	0.04	0.04	1.46
8785	-4.30	-10.97	105.67	0.02	0.03	1.40
8805	-13.57	-23.76	116.53	0.04	0.01	1.34
8822	-17.81	-28.63	120.79	0.05	-0.01	1.31
8842	-24.34	-34.96	128.63	0.07	-0.05	1.25
8860	-25.99	-37.78	133.39	0.09	-0.12	1.22
8878	-21.51	-37.54	135.07	0.10	-0.18	1.18
8897	-13.06	-36.58	136.05	0.07	-0.20	1.12
8916	-4.46	-38.30	137.50	0.01	-0.20	1.06
8936	2.14	-44.74	139.71	-0.01	-0.18	1.01
8954	4.07	-48.86	140.78	-0.04	-0.17	0.98
8973	4.65	-59.05	142.52	-0.06	-0.15	0.92
8992	2.33	-68.10	142.30	-0.04	-0.13	0.86
9011	-1.30	-73.23	141.24	-0.02	-0.15	0.80
9030	-1.42	-74.22	139.48	0.00	-0.19	0.75
9048	2.38	-71.11	137.68	0.01	-0.22	0.69
9067	5.58	-69.55	136.81	-0.01	-0.24	0.62
9085	14.07	-66.47	134.83	0.00	-0.25	0.57
9103	24.92	-61.48	132.83	0.01	-0.27	0.48
9122	36.19	-55.15	130.54	-0.02	-0.25	0.40
9141	43.35	-54.86	127.75	-0.05	-0.20	0.30
9160	46.16	-54.73	123.87	0.01	-0.18	0.18
9178	46.77	-51.16	121.32	0.04	-0.17	0.13
9197	45.73	-42.47	112.79	0.05	-0.15	0.04
9215	42.83	-31.11	100.23	0.04	-0.14	-0.00
9233	36.80	-18.45	88.71	0.02	-0.14	-0.03
9252	29.72	-10.67	73.87	-0.03	-0.11	-0.02
9271	20.34	-6.38	51.77	-0.06	-0.14	-0.01
9291	17.04	-7.23	39.09	-0.07	-0.19	0.04
9309	14.56	-8.45	13.72	-0.09	-0.18	0.08
9329	10.74	-13.34	-14.18	-0.08	-0.15	0.13
9348	4.07	-14.51	-45.15	-0.03	-0.14	0.18
9367	-2.81	-11.76	-74.92	-0.02	-0.14	0.23
