Time	Gx	Gy	Gz	Ax	Ay	Az	Clean	Deadlift	Squat	Rest	RowLeft	RowRight	Swing			
43611	-0	0	0	0.04	-0.03	1.00	0.03	0.03	0.06	0.86	0.01	0.01	0.00
43653	-0	0	0	0.03	-0.04	1.00	0.03	0.03	0.06	0.86	0.01	0.01	0.00
43694	-0	0	0	0.04	-0.04	1.00	0.03	0.03	0.06	0.86	0.01	0.01	0.00
43735	-0	1	0	0.04	-0.04	1.00	0.03	0.03	0.06	0.86	0.01	0.01	0.00
43774	-0	0	0	0.03	-0.04	1.00	0.03	0.03	0.06	0.86	0.01	0.01	0.00
43815	-0	0	0	0.04	-0.03	1.00	0.03	0.03	0.06	0.86	0.01	0.01	0.00
43856	-0	1	0	0.03	-0.04	1.00	0.03	0.03	0.06	0.86	0.01	0.01	0.00
43896	-0	0	0	0.04	-0.04	1.00	0.03	0.03	0.06	0.86	0.01	0.01	0.00
43937	-0	0	0	0.04	-0.04	1.00	0.03	0.03	0.06	0.86	0.01	0.01	0.00
43977	-0	1	0	0.04	-0.04	1.00	0.03	0.03	0.06	0.86	0.01	0.01	0.00
44019	-0	0	0	0.04	-0.04	1.01	0.03	0.03	0.06	0.86	0.01	0.01	0.00
44060	-0	0	0	0.04	-0.04	1.01	0.03	0.03	0.06	0.86	0.01	0.01	0.00
44101	-0	0	0	0.04	-0.04	1.00	0.03	0.03	0.06	0.86	0.01	0.01	0.00
44143	-0	1	0	0.04	-0.03	1.00	0.03	0.03	0.06	0.86	0.01	0.01	0.00
44183	-0	0	0	0.03	-0.04	1.00	0.03	0.03	0.06	0.86	0.01	0.01	0.00
44224	-0	1	0	0.03	-0.04	1.01	0.03	0.03	0.06	0.86	0.01	0.01	0.00
44265	-0	0	0	0.04	-0.04	1.00	0.03	0.03	0.06	0.86	0.01	0.01	0.00
44305	-0	0	0	0.04	-0.04	1.00	0.03	0.03	0.06	0.86	0.01	0.01	0.00
44346	-0	0	0	0.04	-0.04	1.01	0.03	0.03	0.06	0.86	0.01	0.01	0.00
44388	-0	0	0	0.03	-0.04	1.01	0.03	0.03	0.06	0.86	0.01	0.01	0.00
44428	-0	0	0	0.04	-0.03	1.00	0.03	0.03	0.06	0.86	0.01	0.01	0.00
44469	-0	0	0	0.04	-0.04	1.01	0.03	0.03	0.06	0.86	0.01	0.01	0.00
44509	-0	0	0	0.04	-0.04	1.00	0.03	0.03	0.06	0.86	0.01	0.01	0.00
44550	-0	0	0	0.04	-0.04	1.00	0.03	0.03	0.06	0.86	0.01	0.01	0.00
44590	-0	0	0	0.04	-0.04	1.00	0.03	0.03	0.06	0.86	0.01	0.01	0.00
44630	-0	1	0	0.04	-0.04	1.00	0.03	0.03	0.06	0.86	0.01	0.01	0.00
44672	-0	1	0	0.04	-0.04	1.00	0.03	0.03	0.06	0.86	0.01	0.01	0.00
44712	-0	0	0	0.04	-0.04	1.00	0.03	0.03	0.06	0.86	0.01	0.01	0.00
44753	-0	0	0	0.03	-0.04	1.00	0.03	0.03	0.06	0.86	0.01	0.01	0.00
44793	-0	0	0	0.04	-0.04	1.00	0.03	0.03	0.06	0.86	0.01	0.01	0.00
44834	-0	0	0	0.04	-0.04	1.00	0.03	0.03	0.06	0.86	0.01	0.01	0.00
44875	-0	0	0	0.04	-0.03	1.00	0.03	0.03	0.06	0.86	0.01	0.01	0.00
44915	-0	0	0	0.04	-0.04	1.00	0.03	0.03	0.06	0.86	0.01	0.01	0.00
44954	-0	0	0	0.04	-0.04	1.00	0.03	0.03	0.06	0.86	0.01	0.01	0.00
44996	-0	1	0	0.04	-0.04	1.00	0.03	0.03	0.06	0.86	0.01	0.01	0.00
45036	-0	0	0	0.04	-0.04	1.01	0.03	0.03	0.06	0.86	0.01	0.01	0.00
45076	-0	0	0	0.04	-0.04	1.00	0.03	0.03	0.06	0.86	0.01	0.01	0.00
45116	-0	0	0	0.04	-0.04	1.00	0.03	0.03	0.06	0.86	0.01	0.01	0.00
45157	-0	0	0	0.03	-0.04	1.00	0.03	0.03	0.06	0.86	0.01	0.01	0.00
45198	-0	0	0	0.04	-0.04	1.00	0.03	0.03	0.06	0.86	0.01	0.01	0.00
45239	-0	0	0	0.04	-0.04	1.01	0.03	0.03	0.06	0.86	0.01	0.01	0.00
45281	-0	0	0	0.04	-0.03	1.00	0.03	0.03	0.06	0.86	0.01	0.01	0.00
45322	-0	0	0	0.04	-0.04	1.00	0.03	0.03	0.06	0.86	0.01	0.01	0.00
45364	-0	0	0	0.04	-0.04	1.00	0.03	0.03	0.06	0.86	0.01	0.01	0.00
45404	-0	0	0	0.04	-0.03	1.00	0.03	0.03	0.06	0.86	0.01	0.01	0.00
45443	-0	0	0	0.04	-0.04	1.01	0.03	0.03	0.06	0.86	0.01	0.01	0.00
45483	-0	1	0	0.04	-0.04	1.00	0.03	0.03	0.06	0.86	0.01	0.01	0.00
45523	-0	1	0	0.04	-0.04	1.00	0.03	0.03	0.06	0.86	0.01	0.01	0.00
45563	-0	1	0	0.03	-0.04	1.00	0.03	0.03	0.06	0.86	0.01	0.01	0.00
45605	-0	0	0	0.03	-0.04	1.00	0.03	0.03	0.06	0.86	0.01	0.01	0.00
45646	-0	0	0	0.04	-0.04	1.00	0.03	0.03	0.06	0.86	0.01	0.01	0.00
45688	-0	0	0	0.04	-0.04	1.00	0.03	0.03	0.06	0.86	0.01	0.01	0.00
45729	-0	0	0	0.04	-0.04	1.00	0.03	0.03	0.06	0.86	0.01	0.01	0.00
45769	-0	0	0	0.03	-0.04	1.00	0.03	0.03	0.06	0.86	0.01	0.01	0.00
45811	-0	0	0	0.04	-0.04	1.00	0.03	0.03	0.06	0.86	0.01	0.01	0.00
45851	-0	0	0	0.04	-0.04	1.00	0.03	0.03	0.06	0.86	0.01	0.01	0.00
45892	-0	0	0	0.04	-0.04	1.00	0.03	0.03	0.06	0.86	0.01	0.01	0.00
45931	-0	0	0	0.04	-0.04	1.00	0.03	0.03	0.06	0.86	0.01	0.01	0.00
45971	-0	0	0	0.03	-0.04	1.00	0.03	0.03	0.06	0.86	0.01	0.01	0.00
46012	-0	0	0	0.04	-0.04	1.00	0.03	0.03	0.06	0.86	0.01	0.01	0.00
46051	-0	0	0	0.04	-0.04	1.00	0.03	0.03	0.06	0.86	0.01	0.01	0.00
46092	-0	0	0	0.04	-0.04	1.00	0.03	0.03	0.06	0.86	0.01	0.01	0.00
46131	-0	0	0	0.04	-0.04	1.00	0.03	0.03	0.06	0.86	0.01	0.01	0.00
46171	-0	1	0	0.04	-0.04	1.00	0.03	0.03	0.06	0.86	0.01	0.01	0.00
46212	-0	0	0	0.04	-0.04	1.00	0.03	0.03	0.06	0.86	0.01	0.01	0.00
46253	-0	0	0	0.04	-0.04	1.00	0.03	0.03	0.06	0.86	0.01	0.01	0.00
46295	-0	1	0	0.04	-0.04	1.00	0.03	0.03	0.06	0.86	0.01	0.01	0.00
46336	-0	0	0	0.03	-0.04	1.00	0.03	0.03	0.06	0.86	0.01	0.01	0.00
46379	-0	0	0	0.04	-0.04	1.00	0.03	0.03	0.06	0.86	0.01	0.01	0.00
46422	-0	0	0	0.04	-0.04	1.00	0.03	0.03	0.06	0.86	0.01	0.01	0.00
46464	-0	0	0	0.03	-0.04	1.00	0.03	0.03	0.06	0.86	0.01	0.01	0.00
46508	-0	0	0	0.03	-0.04	1.00	0.03	0.03	0.06	0.86	0.01	0.01	0.00
46550	-0	0	0	0.04	-0.04	1.01	0.03	0.03	0.06	0.86	0.01	0.01	0.00
46592	-0	0	0	0.04	-0.04	1.00	0.03	0.03	0.06	0.86	0.01	0.01	0.00
46634	-0	0	0	0.03	-0.04	1.00	0.03	0.03	0.06	0.86	0.01	0.01	0.00
46677	-0	0	0	0.04	-0.04	1.00	0.03	0.03	0.06	0.86	0.01	0.01	0.00
46718	-0	0	0	0.04	-0.04	1.01	0.03	0.03	0.06	0.86	0.01	0.01	0.00
46759	-0	0	0	0.04	-0.04	1.00	0.03	0.03	0.06	0.86	0.01	0.01	0.00
46802	-0	0	0	0.03	-0.04	1.00	0.03	0.03	0.06	0.86	0.01	0.01	0.00
46845	-0	0	0	0.04	-0.04	1.00	0.03	0.03	0.06	0.86	0.01	0.01	0.00
