Time	Gx	Gy	Gz	Ax	Ay	Az
9352	9.35	-238.86	52.26	0.02	0.11	0.82
9371	7.61	-241.82	52.55	0.03	0.10	0.73
9388	4.52	-245.44	53.36	0.03	0.07	0.59
9406	2.73	-245.00	55.91	0.08	0.06	0.47
9425	1.92	-237.26	58.26	0.11	0.03	0.37
9443	2.50	-232.04	58.14	0.10	0.00	0.29
9462	4.58	-221.44	54.61	0.09	-0.01	0.25
9480	5.66	-211.49	48.57	0.09	0.00	0.18
9497	6.38	-199.22	41.76	0.12	-0.01	0.13
9516	7.35	-181.84	33.62	0.15	-0.02	0.06
9535	8.70	-161.07	25.71	0.13	-0.02	-0.01
9553	8.97	-151.05	22.25	0.13	-0.02	-0.02
9573	9.16	-131.00	15.66	0.13	-0.04	-0.07
9591	10.33	-110.43	8.93	0.10	-0.06	-0.14
9611	12.02	-93.61	3.01	0.06	-0.06	-0.19
9630	13.09	-79.19	-2.01	0.06	-0.07	-0.25
9649	13.32	-62.68	-6.45	0.07	-0.08	-0.31
9669	13.29	-45.78	-8.04	0.05	-0.09	-0.35
9688	11.90	-31.19	-7.68	0.03	-0.09	-0.38
9707	10.74	-25.12	-7.20	0.02	-0.09	-0.41
9727	7.98	-13.35	-5.78	0.02	-0.11	-0.42
9746	6.32	-0.99	-3.92	0.03	-0.11	-0.42
9766	3.94	12.76	-2.20	0.05	-0.10	-0.42
9785	-0.09	26.41	-1.92	0.03	-0.08	-0.39
9804	-4.04	36.53	-3.57	0.01	-0.10	-0.37
9823	-5.86	46.04	-5.57	0.05	-0.10	-0.36
9843	-7.68	59.66	-7.77	0.09	-0.08	-0.32
9863	-10.10	75.45	-9.64	0.10	-0.07	-0.25
9882	-10.73	89.29	-11.05	0.08	-0.07	-0.18
9902	-10.35	100.45	-11.87	0.09	-0.06	-0.10
9920	-10.35	106.32	-12.28	0.12	-0.05	-0.03
9941	-10.16	119.32	-13.20	0.12	-0.05	0.03
9959	-8.82	131.70	-15.01	0.11	-0.04	0.07
9978	-9.08	141.66	-17.52	0.14	-0.00	0.16
9997	-12.30	155.50	-21.36	0.20	0.03	0.28
10015	-15.76	172.32	-25.65	0.20	0.02	0.38
10035	-18.05	187.45	-31.74	0.22	0.05	0.49
10053	-20.11	195.85	-35.92	0.29	0.08	0.61
10072	-25.21	216.83	-44.71	0.29	0.08	0.68
10090	-25.89	237.15	-53.33	0.25	0.03	0.75
10108	-23.36	252.47	-63.14	0.28	0.08	0.85
10127	-25.07	269.91	-71.30	0.28	0.08	1.00
10145	-20.66	283.91	-73.09	0.26	0.05	1.10
10165	-17.07	290.21	-72.97	0.25	0.08	1.13
10183	-14.83	300.64	-70.88	0.23	0.16	1.22
10201	-16.36	309.54	-62.74	0.20	0.15	1.36
10220	-17.33	310.35	-50.03	0.12	0.23	1.52
10239	-25.88	302.78	-37.67	0.12	0.33	1.68
10258	-38.06	298.86	-27.65	0.18	0.29	1.80
10276	-40.92	298.46	-22.22	0.12	0.24	1.99
10294	-38.02	291.49	-9.17	0.09	0.25	2.10
10313	-33.80	278.69	-4.73	0.13	0.27	2.27
10331	-28.00	272.28	-5.69	0.19	0.20	2.51
10351	-12.42	264.31	-1.02	0.15	0.20	2.75
10369	0.43	258.26	-10.30	0.30	0.28	2.83
10387	2.03	261.52	-22.81	0.37	0.30	2.88
10405	0.85	275.92	-43.95	0.31	0.31	3.02
10423	-1.43	277.68	-50.28	0.24	0.41	3.08
10442	-10.45	280.94	-56.78	0.34	0.41	2.94
10460	-22.66	294.78	-68.51	0.34	0.36	2.76
10478	-28.08	302.67	-71.81	0.37	0.38	2.65
10497	-42.10	327.16	-66.50	0.47	0.40	2.42
10515	-56.76	361.86	-52.06	0.50	0.32	2.19
10534	-59.91	398.33	-31.78	0.34	0.19	1.87
10553	-51.64	407.44	-6.06	-0.09	0.11	1.57
10573	-34.03	368.55	17.49	-0.47	0.03	1.37
10591	-23.82	335.34	25.88	-0.58	0.02	1.16
10609	-6.73	260.62	34.73	-0.56	0.02	1.06
10628	4.04	194.03	34.73	-0.44	0.02	0.89
10646	9.02	143.75	28.85	-0.32	0.08	0.76
10664	3.54	107.04	20.81	-0.27	0.14	0.66
10682	-2.40	90.62	16.71	-0.34	0.17	0.63
10700	-17.21	51.80	9.61	-0.40	0.16	0.63
10719	-30.91	-3.17	4.94	-0.58	0.11	0.66
10738	-36.25	-78.11	4.24	-0.70	0.03	0.70
10757	-31.72	-162.60	8.80	-0.72	-0.02	0.72
10777	-21.04	-247.16	19.07	-0.74	-0.03	0.74
10796	-8.30	-331.54	33.46	-0.71	-0.01	0.79
10816	1.88	-409.48	44.97	-0.67	0.02	0.95
10834	5.86	-446.62	50.19	-0.65	0.05	1.09
10854	12.04	-500.00	61.78	-0.43	0.15	1.42
10872	13.02	-499.62	62.61	0.14	0.24	1.84
10890	8.51	-499.63	47.99	0.79	0.39	2.38
10908	-3.75	-423.42	26.96	1.13	0.50	2.78
10926	-10.07	-366.59	15.15	1.15	0.41	2.88
10945	-16.56	-256.97	-10.74	1.06	0.37	2.88
10964	-15.29	-176.07	-27.28	0.55	0.35	2.91
10983	-7.57	-162.57	-21.18	0.01	0.27	2.89
11003	10.03	-200.09	-1.02	-0.20	0.20	2.78
11021	28.95	-254.53	21.35	-0.24	0.19	2.54
11040	39.49	-303.36	37.98	-0.07	0.25	2.23
11059	37.14	-326.81	45.96	0.12	0.28	2.05
11077	33.36	-330.38	46.36	0.16	0.27	1.99
11095	23.88	-333.21	42.94	0.16	0.28	1.87
11113	13.29	-329.99	38.62	0.26	0.26	1.74
11130	6.42	-315.43	30.75	0.25	0.21	1.67
11149	4.90	-309.86	26.29	0.16	0.18	1.62
11167	4.64	-314.25	20.66	-0.03	0.13	1.45
11186	8.77	-332.28	21.44	-0.04	0.07	1.17
11204	16.04	-341.08	22.60	0.07	0.04	0.90
11221	19.36	-339.20	22.02	0.15	0.06	0.69
11240	22.57	-326.87	20.80	0.15	0.05	0.62
11258	25.53	-310.38	20.72	0.15	0.03	0.52
11277	27.37	-291.96	25.59	0.18	0.05	0.43
11294	27.44	-264.42	31.60	0.25	0.03	0.32
11312	27.48	-247.18	33.81	0.26	0.00	0.28
11330	28.32	-211.98	36.15	0.22	0.00	0.22
11348	26.29	-180.85	38.01	0.17	0.03	0.16
11367	22.26	-152.02	39.87	0.14	-0.01	0.08
11385	20.29	-127.52	40.44	0.09	-0.03	0.04
11403	18.97	-117.75	40.10	0.03	-0.03	0.01
11423	16.04	-103.55	38.07	0.01	-0.03	-0.01
11441	14.27	-93.41	33.87	-0.01	-0.04	-0.06
11461	10.60	-83.92	27.69	-0.02	-0.03	-0.10
11481	4.38	-75.06	20.37	-0.04	-0.02	-0.13
11501	-1.82	-67.81	13.34	-0.05	-0.05	-0.17
11520	-3.88	-58.52	7.92	-0.01	-0.09	-0.25
11540	-3.02	-41.17	3.13	0.03	-0.10	-0.29
11559	-1.16	-20.95	-1.85	0.02	-0.10	-0.29
11580	1.16	-3.91	-6.26	0.01	-0.10	-0.29
11600	4.04	10.59	-8.80	0.01	-0.10	-0.30
11618	6.03	25.91	-10.31	0.04	-0.10	-0.32
11638	6.47	34.27	-11.05	0.05	-0.09	-0.33
11656	6.01	50.93	-13.12	0.05	-0.08	-0.34
11676	4.30	65.17	-15.75	0.03	-0.09	-0.33
11695	3.20	75.99	-18.66	0.03	-0.09	-0.30
11714	1.65	85.72	-21.85	0.04	-0.07	-0.25
11733	-0.67	96.10	-24.96	0.06	-0.07	-0.23
11752	-2.84	106.45	-29.79	0.06	-0.06	-0.20
11773	-6.84	116.41	-34.30	0.07	-0.02	-0.12
11792	-11.63	126.25	-37.40	0.08	-0.02	-0.02
11811	-13.76	130.69	-38.70	0.07	-0.03	0.07
11830	-16.43	138.08	-40.70	0.09	-0.03	0.11
11849	-19.39	148.57	-42.47	0.16	0.01	0.21
11868	-24.37	163.50	-43.56	0.17	0.03	0.33
11887	-28.06	176.39	-42.97	0.13	0.02	0.42
11905	-30.27	185.55	-41.95	0.16	0.04	0.53
11924	-33.17	197.89	-42.04	0.22	0.06	0.64
11942	-35.05	205.92	-42.05	0.23	0.06	0.74
11961	-35.64	222.73	-40.86	0.20	0.04	0.79
11980	-32.87	234.68	-39.78	0.24	0.09	0.91
11998	-35.84	253.34	-44.20	0.35	0.15	1.01
12017	-43.24	281.98	-49.51	0.36	0.18	1.12
12035	-50.31	305.28	-51.57	0.31	0.19	1.26
12054	-53.73	314.67	-51.99	0.26	0.21	1.45
