Time	Gx	Gy	Gz	Ax	Ay	Az
36512	-3.89	-15.63	40.71	-0.02	-0.01	0.45
36531	-9.63	-22.80	38.10	-0.04	-0.03	0.51
36550	-13.58	-30.65	34.00	0.02	-0.04	0.53
36569	-17.09	-31.01	28.61	0.08	-0.03	0.58
36588	-20.16	-27.65	27.77	0.07	-0.05	0.64
36606	-19.94	-26.41	29.08	0.09	-0.05	0.73
36625	-19.38	-24.17	28.81	0.15	-0.03	0.76
36643	-21.19	-12.77	23.79	0.20	-0.02	0.83
36662	-18.78	0.00	21.38	0.15	-0.11	0.89
36680	-5.13	6.35	26.49	0.12	-0.14	0.98
36698	2.73	8.27	28.73	0.17	-0.07	1.10
36715	13.20	14.80	28.46	0.17	-0.06	1.11
36733	19.64	20.72	26.00	0.14	-0.01	1.11
36751	18.89	24.48	29.85	0.12	0.09	1.27
36768	16.27	24.06	34.24	0.07	0.10	1.33
36785	11.51	14.77	41.26	0.04	0.08	1.31
36802	6.88	7.26	43.56	0.13	0.17	1.34
36819	0.50	6.97	44.71	0.17	0.22	1.39
36836	-11.86	11.37	48.05	0.16	0.07	1.39
36854	-5.07	13.78	50.31	0.14	-0.02	1.40
36873	2.79	13.17	54.02	0.14	0.10	1.58
36890	3.71	11.46	57.07	0.12	0.08	1.56
36907	7.23	7.08	61.89	0.15	0.08	1.45
36924	6.36	11.76	65.34	0.24	0.15	1.46
36942	2.67	17.55	67.18	0.24	0.20	1.55
36959	-8.06	23.28	71.49	0.15	0.19	1.65
36976	-12.65	18.26	73.81	0.12	0.10	1.59
36995	-10.41	14.02	72.01	0.18	0.08	1.56
37012	-9.08	14.80	69.93	0.20	0.09	1.54
37030	-9.19	19.64	65.49	0.20	0.12	1.51
37047	-10.99	23.30	60.96	0.17	0.12	1.49
37066	-12.47	24.86	54.69	0.18	0.10	1.49
37083	-11.90	26.12	50.25	0.19	0.08	1.48
37103	-8.56	30.44	37.98	0.19	0.06	1.45
37121	-2.17	32.76	23.54	0.13	0.04	1.45
37139	4.61	27.89	9.77	0.09	0.06	1.46
37157	9.26	21.53	-2.87	0.13	0.06	1.43
37175	10.86	21.15	-8.94	0.15	0.08	1.42
37194	9.51	21.91	-21.97	0.12	0.15	1.41
37211	-1.17	16.98	-34.85	0.06	0.20	1.38
37229	-16.13	8.87	-47.78	0.07	0.20	1.32
37249	-31.08	3.78	-61.25	0.09	0.16	1.27
37267	-37.43	2.43	-68.01	0.09	0.14	1.25
37287	-45.97	-1.22	-80.90	0.06	0.08	1.21
37305	-48.55	-6.56	-92.93	0.07	0.02	1.17
37324	-46.84	-7.98	-104.20	0.12	-0.02	1.14
37344	-42.47	-5.57	-113.39	0.10	-0.04	1.09
37363	-37.64	-5.51	-119.16	0.07	-0.05	1.05
37383	-32.52	-5.04	-122.50	0.09	-0.08	1.00
37402	-25.59	-2.79	-124.07	0.07	-0.11	0.94
37421	-17.06	-2.50	-122.82	0.04	-0.12	0.89
37441	-7.84	-4.99	-119.25	0.02	-0.14	0.84
37460	-2.69	-6.35	-117.08	0.02	-0.14	0.78
37481	7.11	-8.93	-111.95	0.01	-0.15	0.73
37499	16.53	-10.88	-106.08	0.02	-0.15	0.70
37518	26.64	-9.98	-98.11	0.05	-0.16	0.64
37537	36.56	-6.07	-87.94	0.07	-0.15	0.58
37556	43.44	0.14	-75.62	0.09	-0.12	0.51
37575	48.20	8.00	-60.81	0.08	-0.12	0.43
37594	52.57	14.66	-43.32	0.06	-0.11	0.36
37612	54.40	16.88	-33.83	0.05	-0.10	0.33
37631	55.62	20.48	-15.03	0.05	-0.06	0.26
37649	52.12	23.99	1.13	0.04	-0.02	0.19
37667	46.33	26.73	14.13	0.03	-0.02	0.15
37685	39.34	28.46	25.27	0.02	-0.01	0.13
37703	35.84	28.58	30.00	0.00	-0.02	0.14
37722	30.53	25.45	37.12	-0.03	-0.04	0.16
37740	26.72	19.15	40.47	-0.05	-0.04	0.18
37758	21.91	10.54	41.52	-0.07	-0.03	0.24
37776	15.81	-1.08	42.18	-0.09	-0.02	0.29
37796	12.83	-7.54	42.37	-0.10	-0.04	0.34
37815	7.93	-22.05	40.74	-0.09	-0.03	0.35
37833	1.37	-33.92	37.28	-0.06	-0.01	0.39
37853	-7.28	-43.18	36.61	-0.03	0.01	0.46
37872	-14.43	-49.35	38.73	0.01	-0.04	0.52
37892	-17.72	-49.51	38.31	0.08	-0.02	0.56
37910	-22.46	-42.95	38.71	0.11	-0.01	0.63
37930	-23.22	-34.93	44.11	0.12	-0.08	0.75
37949	-16.65	-26.95	50.49	0.15	-0.07	0.83
37967	-14.14	-21.45	53.07	0.17	-0.04	0.87
37987	-11.12	-9.19	57.39	0.16	-0.05	0.93
38005	-1.82	-2.50	64.04	0.10	-0.13	1.02
38025	16.48	-0.09	69.46	0.11	-0.12	1.10
38043	26.63	3.40	70.11	0.17	0.04	1.12
38060	25.76	7.81	69.67	0.19	0.10	1.21
38078	20.39	17.91	69.60	0.15	0.05	1.25
38096	22.66	20.28	73.04	0.09	0.06	1.27
38114	18.05	16.59	77.67	0.09	0.21	1.31
38132	9.80	15.26	78.77	0.14	0.26	1.46
38149	-9.72	15.09	78.48	0.13	0.19	1.48
38167	-17.04	13.17	77.67	0.08	0.10	1.41
38185	-18.71	8.58	78.77	0.09	0.15	1.49
38204	-21.59	6.39	80.63	0.15	0.09	1.50
38222	-20.11	7.37	80.23	0.18	0.05	1.51
38239	-11.47	14.37	77.67	0.22	0.00	1.56
38258	0.87	21.61	73.41	0.20	-0.00	1.60
38275	10.82	25.28	68.76	0.18	0.06	1.61
38294	13.11	26.55	66.36	0.17	0.11	1.61
38311	13.18	28.24	60.78	0.17	0.14	1.62
38328	7.14	28.03	55.25	0.14	0.19	1.60
38347	-4.68	23.62	50.75	0.11	0.22	1.60
38364	-11.12	20.31	48.32	0.11	0.20	1.58
38382	-19.99	15.66	41.47	0.14	0.13	1.53
38401	-20.77	14.60	30.76	0.14	0.06	1.49
38418	-14.34	13.03	16.85	0.14	-0.00	1.47
38438	-2.23	12.51	0.82	0.14	-0.04	1.46
38456	5.08	12.66	-7.77	0.15	-0.01	1.45
38475	16.39	13.96	-24.63	0.15	0.04	1.45
38493	16.69	14.63	-39.87	0.12	0.12	1.40
38511	8.70	16.19	-56.06	0.15	0.15	1.35
38530	-6.62	18.92	-72.19	0.09	0.20	1.30
38548	-15.87	17.47	-79.70	0.01	0.19	1.26
38567	-34.47	8.16	-92.96	-0.01	0.18	1.23
38585	-51.44	-3.94	-106.66	0.04	0.13	1.18
38605	-65.05	-10.12	-121.66	0.07	0.07	1.14
38624	-71.03	-15.37	-135.19	0.06	-0.01	1.09
38643	-69.38	-21.36	-145.02	0.07	-0.07	1.06
38663	-61.23	-23.39	-150.50	0.11	-0.14	1.01
38682	-48.71	-20.48	-150.62	0.14	-0.17	0.97
38702	-34.56	-14.56	-144.81	0.14	-0.19	0.92
38721	-26.81	-10.68	-140.21	0.15	-0.21	0.88
38741	-10.73	-1.46	-127.96	0.16	-0.21	0.85
38760	4.23	9.60	-112.82	0.14	-0.20	0.80
38778	17.26	18.19	-94.50	0.11	-0.19	0.75
38797	27.94	23.91	-74.55	0.08	-0.17	0.69
38816	35.93	26.29	-55.37	0.04	-0.15	0.64
38835	42.14	24.20	-38.68	0.01	-0.15	0.59
38853	47.94	20.40	-24.83	0.02	-0.14	0.52
38871	50.40	19.32	-18.74	0.03	-0.13	0.48
38890	54.49	18.48	-7.42	0.02	-0.12	0.43
38909	57.02	15.84	3.85	-0.00	-0.11	0.38
38927	58.33	11.78	14.57	0.01	-0.09	0.33
38946	57.97	9.78	22.93	0.02	-0.06	0.29
38963	56.06	8.56	26.05	0.02	-0.04	0.26
38982	50.52	7.37	30.75	0.01	-0.02	0.20
38999	44.78	6.90	33.63	0.03	-0.02	0.18
39019	38.60	8.39	34.76	0.03	-0.01	0.18
39037	31.89	9.29	33.89	0.00	0.00	0.19
39054	27.88	8.41	32.93	-0.02	0.01	0.21
39072	19.88	3.48	29.83	-0.01	0.00	0.25
39090	11.20	-1.01	27.28	-0.02	0.03	0.31
39108	0.38	-7.55	26.46	-0.05	0.01	0.36
39127	-3.65	-13.15	25.10	-0.05	-0.01	0.41
39146	-10.12	-24.38	21.21	-0.04	-0.00	0.44
39166	-18.34	-34.81	21.00	-0.05	0.03	0.49
39185	-27.15	-44.91	24.49	-0.04	-0.02	0.55
39204	-29.79	-52.09	24.28	0.05	-0.04	0.59
39224	-33.91	-50.89	22.49	0.11	0.01	0.70
39242	-37.84	-44.95	24.93	0.12	-0.08	0.82
39261	-27.13	-39.89	25.31	0.15	-0.21	0.87
39280	-17.85	-35.64	22.75	0.26	-0.15	0.99
39298	-2.40	-19.20	17.29	0.27	-0.13	1.04
39319	10.41	-3.02	17.72	0.20	-0.10	1.10
39337	24.11	6.36	20.58	0.20	-0.11	1.10
39354	31.86	17.87	19.96	0.25	0.06	1.16
39373	23.33	29.85	20.17	0.16	0.12	1.21
39390	18.19	31.83	21.39	0.13	0.09	1.21
39407	11.46	30.99	25.02	0.08	0.11	1.21
39426	2.00	26.90	29.62	0.07	0.17	1.24
39443	-12.68	19.06	34.16	0.02	0.20	1.24
39462	-19.82	13.46	36.06	0.04	0.14	1.25
39480	-28.79	3.45	37.41	0.06	0.13	1.31
39497	-29.79	-2.94	37.41	0.10	-0.00	1.43
39516	-16.95	-9.54	37.28	0.09	-0.08	1.47
39535	0.75	-17.03	37.55	0.14	-0.07	1.61
39553	8.80	-19.42	37.90	0.17	-0.00	1.66
39571	19.10	-21.97	39.98	0.18	0.06	1.63
39589	17.53	-19.10	45.14	0.24	0.14	1.57
39606	9.16	-8.13	51.88	0.30	0.16	1.60
39624	4.61	-0.66	55.48	0.30	0.17	1.59
39642	-5.14	12.83	62.32	0.26	0.17	1.54
39660	-15.05	22.86	68.13	0.25	0.16	1.49
39678	-22.87	33.20	70.69	0.25	0.13	1.48
39695	-25.04	37.61	70.36	0.22	0.11	1.48
39713	-24.73	41.02	66.62	0.15	0.07	1.50
39732	-20.17	38.24	59.74	0.14	0.03	1.48
39750	-10.12	33.28	50.83	0.09	-0.03	1.48
39768	5.07	22.40	40.76	0.04	-0.04	1.44
39787	12.76	15.79	35.45	0.05	-0.04	1.41
39804	23.45	6.24	25.19	0.13	0.06	1.39
39822	23.45	8.30	14.83	0.17	0.13	1.36
39840	15.63	10.88	3.56	0.11	0.18	1.33
39857	8.94	10.04	-2.72	0.11	0.21	1.32
39876	-7.75	9.38	-17.41	0.13	0.20	1.26
39894	-24.19	12.50	-35.58	0.14	0.18	1.21
39912	-39.00	14.27	-55.27	0.08	0.14	1.18
39932	-50.42	10.62	-75.09	0.06	0.10	1.15
39950	-54.79	8.22	-84.52	0.07	0.05	1.11
39968	-60.52	4.03	-102.16	0.07	0.02	1.10
39987	-60.97	-0.26	-118.16	0.05	-0.04	1.06
40006	-55.69	-5.23	-130.62	0.05	-0.10	1.02
40026	-45.65	-8.64	-138.18	0.06	-0.14	0.98
40046	-32.10	-9.69	-140.01	0.07	-0.16	0.93
40065	-18.42	-8.88	-135.62	0.07	-0.16	0.88
40085	-6.33	-6.41	-126.01	0.07	-0.16	0.83
40103	4.70	-2.01	-112.78	0.08	-0.16	0.78
40123	9.81	0.69	-105.45	0.07	-0.16	0.73
40141	19.41	5.19	-90.00	0.06	-0.16	0.71
40159	28.43	8.26	-73.87	0.05	-0.17	0.66
40178	37.51	11.44	-58.33	0.06	-0.16	0.60
40196	45.44	14.18	-43.93	0.03	-0.15	0.54
40215	51.59	13.84	-30.36	0.01	-0.13	0.46
40233	53.77	12.88	-23.64	0.01	-0.12	0.41
40253	56.93	12.59	-11.03	0.05	-0.11	0.33
40271	59.31	15.81	-0.46	0.06	-0.10	0.25
40289	60.06	20.13	8.29	0.06	-0.08	0.21
40308	57.94	23.30	15.58	0.05	-0.04	0.18
40326	55.39	25.33	18.88	0.05	-0.02	0.16
40344	48.16	27.82	24.51	0.03	-0.01	0.15
40363	40.22	28.43	28.18	-0.00	-0.00	0.16
40381	30.76	24.92	29.65	-0.02	0.02	0.20
40399	18.26	18.68	29.60	-0.05	0.06	0.26
40417	10.71	14.16	29.66	-0.07	0.06	0.29
40435	-2.88	0.06	30.17	-0.12	0.03	0.35
40454	-13.90	-18.28	30.23	-0.12	0.03	0.41
40473	-25.68	-36.44	31.71	-0.09	0.05	0.47
40493	-36.10	-50.31	35.42	-0.08	-0.01	0.52
40512	-39.99	-61.10	37.40	0.00	-0.04	0.56
40530	-41.78	-63.67	36.94	0.07	-0.05	0.65
40550	-41.76	-62.09	37.35	0.14	-0.10	0.75
40568	-36.12	-53.94	39.43	0.17	-0.15	0.76
40588	-21.36	-39.08	39.90	0.24	-0.19	0.82
40606	-3.85	-18.34	38.27	0.25	-0.16	0.90
40625	12.59	-1.42	38.31	0.19	-0.17	0.94
40644	31.74	11.06	40.45	0.23	-0.15	0.98
40662	39.54	19.12	41.05	0.19	-0.06	1.04
40679	48.00	32.04	39.93	0.15	-0.02	1.06
40699	46.86	34.81	38.77	0.07	0.08	1.08
40716	37.87	30.38	41.75	0.07	0.13	1.15
40733	25.50	26.98	46.04	0.06	0.16	1.19
40752	18.42	24.41	47.42	0.05	0.17	1.19
40769	2.27	15.98	47.67	-0.02	0.20	1.17
40787	-15.21	-0.12	46.11	-0.02	0.22	1.26
40806	-31.97	-13.89	45.99	0.02	0.15	1.40
40824	-35.57	-19.94	46.19	0.03	0.02	1.41
40843	-31.27	-31.77	46.40	0.08	0.01	1.42
40862	-23.38	-33.26	46.10	0.20	0.03	1.50
40880	-16.10	-23.39	45.91	0.29	-0.00	1.56
40899	-2.81	-5.48	44.25	0.33	-0.05	1.57
40918	12.79	13.87	41.49	0.33	-0.01	1.62
40937	21.62	30.64	39.64	0.30	0.08	1.66
40954	22.63	36.91	39.08	0.26	0.11	1.67
40971	19.82	42.07	38.33	0.18	0.17	1.67
40990	10.74	39.67	37.64	0.15	0.22	1.61
41007	4.26	38.13	37.06	0.13	0.23	1.54
41025	-10.10	34.24	34.84	0.10	0.22	1.51
41042	-21.85	24.70	31.98	0.04	0.18	1.48
41060	-27.71	11.08	26.98	0.06	0.11	1.46
41079	-25.82	2.44	17.73	0.11	0.04	1.43
41096	-21.79	0.09	11.87	0.11	0.01	1.43
41115	-10.74	-5.54	0.14	0.11	-0.00	1.41
41134	0.29	-7.72	-11.22	0.15	0.02	1.38
41152	5.46	-3.60	-23.73	0.20	0.09	1.35
41171	3.43	3.95	-37.58	0.17	0.12	1.32
41189	1.07	6.73	-45.09	0.16	0.12	1.30
41208	-5.49	9.78	-60.49	0.12	0.15	1.26
41226	-15.43	10.80	-75.81	0.12	0.15	1.22
41244	-26.66	11.03	-89.77	0.08	0.15	1.16
41263	-37.11	7.25	-100.25	0.05	0.12	1.11
41281	-41.85	4.70	-103.85	0.03	0.09	1.07
41299	-49.24	-1.82	-108.52	0.03	0.06	1.06
41319	-51.83	-9.46	-111.80	0.02	0.00	1.02
41338	-48.84	-16.48	-113.77	0.02	-0.05	0.98
41357	-40.82	-22.22	-114.62	0.04	-0.10	0.94
41377	-28.05	-25.21	-113.80	0.05	-0.14	0.89
41396	-12.51	-25.10	-110.84	0.06	-0.17	0.85
41416	2.72	-22.80	-105.68	0.07	-0.15	0.81
41434	14.88	-19.12	-98.08	0.08	-0.13	0.77
41453	19.84	-16.66	-93.80	0.09	-0.13	0.75
41473	28.67	-9.19	-84.49	0.11	-0.13	0.69
41492	36.42	0.52	-73.65	0.10	-0.13	0.64
41511	43.37	10.15	-61.68	0.11	-0.13	0.57
41529	49.85	20.37	-48.66	0.13	-0.13	0.48
41548	56.32	32.29	-35.31	0.13	-0.12	0.40
41567	61.42	42.72	-21.99	0.10	-0.11	0.34
41585	63.74	45.97	-15.58	0.09	-0.10	0.30
41605	66.27	51.90	-3.36	0.06	-0.07	0.24
41623	65.31	55.31	7.78	0.05	-0.04	0.18
41641	61.22	58.04	16.68	0.04	-0.02	0.13
41659	56.15	60.03	23.61	0.03	-0.02	0.12
41677	53.24	60.70	26.47	0.02	-0.01	0.13
41696	45.65	59.48	31.49	-0.02	0.02	0.16
41713	35.61	51.09	34.55	-0.07	0.03	0.21
41732	24.51	37.38	36.12	-0.12	0.04	0.29
41749	18.48	28.02	36.79	-0.16	0.07	0.36
41767	4.18	5.60	39.15	-0.19	0.08	0.40
41786	-12.04	-21.65	40.31	-0.17	0.07	0.45
41805	-25.96	-44.66	40.22	-0.13	0.05	0.49
41824	-39.17	-64.51	42.54	-0.10	0.06	0.57
41843	-52.15	-79.09	43.87	-0.02	0.03	0.63
41862	-56.55	-82.86	43.32	0.08	-0.05	0.65
41882	-57.39	-78.31	41.08	0.13	-0.07	0.71
41900	-55.44	-73.70	41.93	0.16	-0.09	0.77
41920	-46.40	-60.10	42.43	0.24	-0.14	0.85
41938	-31.31	-38.80	39.32	0.30	-0.17	0.94
41958	-14.57	-14.24	37.75	0.28	-0.13	1.03
41976	2.99	4.27	40.28	0.22	-0.17	1.08
41994	21.29	18.23	43.88	0.24	-0.06	1.13
42013	25.77	25.89	46.07	0.24	0.08	1.19
42030	23.80	40.28	50.78	0.23	0.10	1.22
42047	17.29	49.65	55.07	0.11	0.10	1.20
42065	7.97	45.35	60.42	0.01	0.21	1.15
42083	-0.81	40.16	63.46	-0.01	0.26	1.15
42102	-23.36	27.60	68.66	0.01	0.24	1.30
42120	-34.91	14.97	68.19	0.01	0.09	1.45
42137	-30.82	1.37	62.01	0.05	-0.02	1.49
42156	-18.20	-7.78	53.42	0.09	-0.03	1.53
42175	-12.15	-11.20	49.21	0.10	0.01	1.58
42194	-3.95	-19.71	43.05	0.07	0.04	1.59
42212	-0.85	-29.07	39.73	0.11	0.09	1.56
42230	-2.84	-31.54	37.14	0.21	0.10	1.59
42250	-4.06	-23.99	33.08	0.27	0.09	1.63
42268	-5.31	-12.28	29.01	0.26	0.11	1.56
42287	-6.94	-6.96	27.39	0.26	0.13	1.55
42305	-11.93	4.17	24.67	0.28	0.14	1.55
42323	-17.85	17.29	21.79	0.27	0.13	1.51
42342	-21.56	26.99	18.77	0.18	0.11	1.50
42360	-22.13	25.45	15.49	0.09	0.07	1.53
42378	-20.25	20.68	13.08	0.10	0.01	1.52
42396	-11.49	11.90	4.94	0.12	-0.01	1.50
42414	1.80	6.74	-3.91	0.10	-0.02	1.45
42434	12.60	0.03	-9.80	0.09	0.05	1.41
42451	16.34	-2.61	-15.98	0.16	0.08	1.35
42470	16.28	-1.05	-19.94	0.16	0.13	1.32
42488	10.67	3.04	-28.55	0.13	0.16	1.30
42508	-1.75	1.54	-35.60	0.07	0.19	1.26
42526	-15.23	-3.28	-42.02	0.09	0.16	1.20
42544	-27.36	-5.22	-47.88	0.08	0.16	1.15
42564	-38.82	-6.79	-51.88	0.09	0.12	1.11
42582	-43.55	-6.97	-53.79	0.13	0.08	1.06
42602	-50.45	-3.36	-58.24	0.14	0.03	1.02
42621	-53.56	3.42	-62.50	0.12	0.01	1.01
42639	-52.14	7.22	-65.77	0.08	-0.06	0.97
42658	-44.54	7.08	-68.36	0.07	-0.12	0.93
42677	-33.42	7.75	-70.77	0.07	-0.14	0.89
42697	-21.55	8.09	-71.64	0.04	-0.16	0.86
42715	-8.76	6.45	-70.57	0.02	-0.17	0.81
42734	-2.17	5.40	-69.52	0.02	-0.18	0.80
42754	10.89	4.73	-66.39	0.03	-0.17	0.75
42772	21.82	5.00	-61.16	0.03	-0.16	0.70
42790	30.46	6.68	-54.05	0.05	-0.15	0.64
42809	37.89	11.90	-45.06	0.09	-0.15	0.58
42829	45.56	21.76	-34.84	0.10	-0.14	0.51
42847	51.22	31.08	-23.33	0.09	-0.13	0.45
42865	53.38	35.06	-17.46	0.09	-0.13	0.41
42884	57.83	42.71	-6.45	0.09	-0.13	0.34
42903	61.57	49.53	3.27	0.07	-0.12	0.29
42921	62.39	54.20	11.60	0.06	-0.08	0.24
42939	59.42	57.10	18.75	0.03	-0.05	0.20
42957	56.75	57.01	22.00	0.01	-0.04	0.19
42975	49.44	54.52	27.02	-0.01	-0.01	0.19
42993	39.40	49.18	29.72	-0.06	0.02	0.22
43011	26.20	37.60	30.70	-0.12	0.03	0.27
43030	12.76	15.06	29.31	-0.14	0.03	0.33
43048	5.81	6.70	28.17	-0.16	0.03	0.37
43066	-6.61	-18.16	26.86	-0.15	0.02	0.42
43085	-16.92	-39.93	26.15	-0.16	0.00	0.48
43103	-25.76	-62.24	24.77	-0.11	0.02	0.52
43123	-36.21	-78.52	23.71	-0.03	0.03	0.56
43142	-44.11	-84.05	25.50	0.05	-0.03	0.57
43161	-44.78	-83.36	27.83	0.13	-0.09	0.60
43180	-40.89	-74.02	31.28	0.16	-0.09	0.63
43198	-35.96	-59.39	31.33	0.21	-0.07	0.69
43218	-29.69	-40.71	30.61	0.25	-0.12	0.75
43237	-17.64	-18.37	32.06	0.28	-0.14	0.81
43256	-4.52	6.68	33.02	0.30	-0.12	0.87
43274	7.49	28.82	30.91	0.23	-0.10	0.93
43292	12.79	36.10	29.79	0.17	-0.09	0.95
