Time	Gx	Gy	Gz	Ax	Ay	Az	Clean	Deadlift	Squat	Rest	RowLeft	RowRight	Swing			
17360	-164	52	-185	0.85	-0.03	0.77	1.00	0.00	0.00	0.00	0.00	0.00	0.00
17399	-144	8	-130	0.88	-0.08	0.79	1.00	0.00	0.00	0.00	0.00	0.00	0.00
17441	-78	-8	-53	0.99	0.09	0.85	1.00	0.00	0.00	0.00	0.00	0.00	0.00
17481	0	-13	-23	0.86	0.06	0.78	1.00	0.00	0.00	0.00	0.00	0.00	0.00
17522	45	-28	29	0.82	0.12	0.76	1.00	0.00	0.00	0.00	0.00	0.00	0.00
17561	27	-45	61	0.82	0.19	0.79	1.00	0.00	0.00	0.00	0.00	0.00	0.00
17600	-19	-54	94	0.81	0.17	0.73	1.00	0.00	0.00	0.00	0.00	0.00	0.00
17640	-49	-50	133	0.76	0.07	0.69	1.00	0.00	0.00	0.00	0.00	0.00	0.00
17680	-43	-70	129	0.68	0.01	0.61	1.00	0.00	0.00	0.00	0.00	0.00	0.00
17720	-33	-80	146	0.64	0.03	0.54	1.00	0.00	0.00	0.00	0.00	0.00	0.00
17761	-47	-81	176	0.58	0.05	0.46	1.00	0.00	0.00	0.00	0.00	0.00	0.00
17799	-82	-106	208	0.43	0.01	0.34	1.00	0.00	0.00	0.00	0.00	0.00	0.00
17840	-115	-119	257	0.27	-0.05	0.20	1.00	0.00	0.00	0.00	0.00	0.00	0.00
17880	-121	-147	268	0.02	-0.18	0.09	1.00	0.00	0.00	0.00	0.00	0.00	0.00
17921	-102	-171	262	-0.15	-0.23	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00
17962	-77	-235	256	-0.38	-0.26	-0.05	1.00	0.00	0.00	0.00	0.00	0.00	0.00
18003	-64	-377	247	-0.67	-0.30	-0.06	1.00	0.00	0.00	0.00	0.00	0.00	0.00
18044	-62	-500	273	-0.77	-0.35	-0.01	1.00	0.00	0.00	0.00	0.00	0.00	0.00
18085	-81	-500	279	-0.78	-0.32	0.26	1.00	0.00	0.00	0.00	0.00	0.00	0.00
18127	-62	-500	216	0.50	-1.00	1.67	1.00	0.00	0.00	0.00	0.00	0.00	0.00
18167	157	-499	133	1.04	-1.00	2.09	1.00	0.00	0.00	0.00	0.00	0.00	0.00
18207	316	-206	86	0.42	-0.23	1.84	1.00	0.00	0.00	0.00	0.00	0.00	0.00
18246	232	-92	80	0.25	0.06	1.78	1.00	0.00	0.00	0.00	0.00	0.00	0.00
18286	80	-103	50	-0.14	0.06	2.04	1.00	0.00	0.00	0.00	0.00	0.00	0.00
18326	-3	-215	7	-0.27	-0.33	2.09	1.00	0.00	0.00	0.00	0.00	0.00	0.00
18367	71	-294	-29	-0.03	-0.57	2.07	1.00	0.00	0.00	0.00	0.00	0.00	0.00
18408	160	-259	-56	0.20	-0.38	1.90	1.00	0.00	0.00	0.00	0.00	0.00	0.00
18448	153	-183	-36	0.16	-0.12	1.69	1.00	0.00	0.00	0.00	0.00	0.00	0.00
18489	89	-139	19	0.07	-0.13	1.58	1.00	0.00	0.00	0.00	0.00	0.00	0.00
18528	30	-137	76	0.04	-0.17	1.50	1.00	0.00	0.00	0.00	0.00	0.00	0.00
18567	3	-120	100	0.07	-0.25	1.37	1.00	0.00	0.00	0.00	0.00	0.00	0.00
18606	4	-100	95	0.07	-0.27	1.14	1.00	0.00	0.00	0.00	0.00	0.00	0.00
18647	18	-75	67	0.08	-0.23	0.96	1.00	0.00	0.00	0.00	0.00	0.00	0.00
18687	15	-24	31	0.22	-0.19	0.92	1.00	0.00	0.00	0.00	0.00	0.00	0.00
18727	1	54	2	0.21	-0.15	0.90	1.00	0.00	0.00	0.00	0.00	0.00	0.00
18766	-22	126	-21	0.25	-0.15	1.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00
18806	-47	193	-40	0.19	-0.16	1.14	1.00	0.00	0.00	0.00	0.00	0.00	0.00
18847	-68	231	-64	0.13	-0.21	1.31	1.00	0.00	0.00	0.00	0.00	0.00	0.00
18887	-79	233	-92	0.04	-0.23	1.48	1.00	0.00	0.00	0.00	0.00	0.00	0.00
18926	-92	217	-128	0.02	-0.26	1.63	0.96	0.00	0.04	0.00	0.00	0.00	0.00
18966	-96	196	-171	-0.02	-0.32	1.65	0.24	0.00	0.76	0.00	0.00	0.00	0.00
19006	-95	169	-209	-0.01	-0.31	1.71	0.04	0.00	0.96	0.00	0.00	0.00	0.00
19046	-111	161	-233	0.02	-0.29	1.69	0.23	0.00	0.77	0.00	0.00	0.00	0.00
19085	-138	148	-240	-0.02	-0.34	1.62	0.96	0.00	0.04	0.00	0.00	0.00	0.00
19125	-145	133	-241	-0.00	-0.45	1.67	0.98	0.00	0.02	0.00	0.00	0.00	0.00
19164	-146	123	-230	0.01	-0.47	1.58	0.98	0.00	0.02	0.00	0.00	0.00	0.00
19204	-155	115	-224	0.02	-0.52	1.40	0.93	0.00	0.07	0.00	0.00	0.00	0.00
19243	-158	96	-201	0.02	-0.54	1.26	0.46	0.00	0.54	0.00	0.00	0.00	0.00
19283	-159	77	-185	0.06	-0.57	1.09	0.07	0.00	0.93	0.00	0.00	0.00	0.00
19322	-165	54	-164	0.14	-0.50	0.88	0.18	0.00	0.82	0.00	0.00	0.00	0.00
19361	-190	43	-147	0.16	-0.48	0.74	0.88	0.00	0.12	0.00	0.00	0.00	0.00
19401	-198	30	-143	0.19	-0.52	0.65	1.00	0.00	0.00	0.00	0.00	0.00	0.00
19441	-177	36	-120	0.24	-0.52	0.55	1.00	0.00	0.00	0.00	0.00	0.00	0.00
19480	-146	51	-96	0.19	-0.42	0.39	1.00	0.00	0.00	0.00	0.00	0.00	0.00
19520	-118	77	-84	0.24	-0.33	0.22	1.00	0.00	0.00	0.00	0.00	0.00	0.00
19559	-90	104	-88	0.11	-0.28	0.11	1.00	0.00	0.00	0.00	0.00	0.00	0.00
19598	-39	186	-20	0.37	-0.38	0.07	1.00	0.00	0.00	0.00	0.00	0.00	0.00
19638	-6	257	-10	0.37	-0.19	-0.07	1.00	0.00	0.00	0.00	0.00	0.00	0.00
19680	-13	231	-185	0.31	-0.32	0.01	1.00	0.00	0.00	0.00	0.00	0.00	0.00
19720	1	216	-247	0.37	-0.35	0.13	1.00	0.00	0.00	0.00	0.00	0.00	0.00
19760	-6	164	-183	0.49	-0.37	0.29	1.00	0.00	0.00	0.00	0.00	0.00	0.00
19800	-34	62	-79	0.86	-0.34	0.43	1.00	0.00	0.00	0.00	0.00	0.00	0.00
19840	-65	84	-36	1.06	-0.26	0.54	1.00	0.00	0.00	0.00	0.00	0.00	0.00
19881	-120	62	-141	1.11	-0.25	0.51	1.00	0.00	0.00	0.00	0.00	0.00	0.00
19921	-151	-5	-171	1.17	-0.41	0.46	1.00	0.00	0.00	0.00	0.00	0.00	0.00
19962	-92	-49	-78	1.29	-0.42	0.38	1.00	0.00	0.00	0.00	0.00	0.00	0.00
20004	18	-43	14	1.11	-0.48	0.27	1.00	0.00	0.00	0.00	0.00	0.00	0.00
20044	72	-28	17	1.02	-0.36	0.30	1.00	0.00	0.00	0.00	0.00	0.00	0.00
20084	46	-23	-2	1.04	-0.20	0.35	1.00	0.00	0.00	0.00	0.00	0.00	0.00
20124	-13	9	28	0.98	-0.13	0.35	1.00	0.00	0.00	0.00	0.00	0.00	0.00
20164	-70	12	52	0.95	-0.11	0.38	1.00	0.00	0.00	0.00	0.00	0.00	0.00
20203	-90	-16	53	0.88	-0.20	0.38	1.00	0.00	0.00	0.00	0.00	0.00	0.00
20244	-69	-43	92	0.79	-0.21	0.34	1.00	0.00	0.00	0.00	0.00	0.00	0.00
20285	-51	-81	125	0.69	-0.17	0.29	1.00	0.00	0.00	0.00	0.00	0.00	0.00
20325	-45	-124	186	0.57	-0.17	0.23	1.00	0.00	0.00	0.00	0.00	0.00	0.00
20365	-53	-130	246	0.46	-0.08	0.16	1.00	0.00	0.00	0.00	0.00	0.00	0.00
20406	-82	-125	266	0.29	-0.08	0.08	1.00	0.00	0.00	0.00	0.00	0.00	0.00
20447	-109	-115	287	0.05	-0.09	0.03	1.00	0.00	0.00	0.00	0.00	0.00	0.00
20487	-117	-141	274	-0.21	-0.11	0.01	1.00	0.00	0.00	0.00	0.00	0.00	0.00
20528	-126	-248	252	-0.60	-0.17	-0.04	1.00	0.00	0.00	0.00	0.00	0.00	0.00
20568	-126	-447	236	-0.83	-0.28	-0.03	1.00	0.00	0.00	0.00	0.00	0.00	0.00
20610	-98	-500	207	-0.82	-0.38	0.11	1.00	0.00	0.00	0.00	0.00	0.00	0.00
20651	-57	-500	116	-0.44	-0.49	0.74	1.00	0.00	0.00	0.00	0.00	0.00	0.00
20692	65	-500	34	0.36	-0.64	1.80	1.00	0.00	0.00	0.00	0.00	0.00	0.00
20731	200	-359	-0	0.68	-0.60	2.26	1.00	0.00	0.00	0.00	0.00	0.00	0.00
20771	249	-100	45	0.37	-0.14	1.93	1.00	0.00	0.00	0.00	0.00	0.00	0.00
20812	138	-40	78	-0.22	-0.04	2.04	1.00	0.00	0.00	0.00	0.00	0.00	0.00
20852	74	-175	95	-0.46	-0.26	2.12	1.00	0.00	0.00	0.00	0.00	0.00	0.00
20892	68	-296	92	-0.31	-0.36	2.05	1.00	0.00	0.00	0.00	0.00	0.00	0.00
20933	91	-313	72	0.01	-0.37	2.04	1.00	0.00	0.00	0.00	0.00	0.00	0.00
20973	87	-220	48	0.09	-0.23	1.84	1.00	0.00	0.00	0.00	0.00	0.00	0.00
21013	47	-163	39	-0.07	-0.17	1.61	1.00	0.00	0.00	0.00	0.00	0.00	0.00
21053	5	-176	47	-0.10	-0.21	1.45	1.00	0.00	0.00	0.00	0.00	0.00	0.00
21093	-4	-161	47	-0.01	-0.26	1.35	1.00	0.00	0.00	0.00	0.00	0.00	0.00
21133	4	-118	34	-0.01	-0.25	1.15	1.00	0.00	0.00	0.00	0.00	0.00	0.00
21173	7	-72	12	0.02	-0.21	0.99	1.00	0.00	0.00	0.00	0.00	0.00	0.00
21214	1	-13	-11	0.06	-0.19	0.89	1.00	0.00	0.00	0.00	0.00	0.00	0.00
21254	-19	57	-35	0.12	-0.12	0.90	1.00	0.00	0.00	0.00	0.00	0.00	0.00
21295	-45	136	-62	0.10	-0.16	0.98	1.00	0.00	0.00	0.00	0.00	0.00	0.00
21335	-66	210	-91	0.09	-0.22	1.19	1.00	0.00	0.00	0.00	0.00	0.00	0.00
21375	-74	252	-117	-0.02	-0.23	1.47	1.00	0.00	0.00	0.00	0.00	0.00	0.00
21417	-95	262	-153	-0.09	-0.26	1.71	1.00	0.00	0.00	0.00	0.00	0.00	0.00
21457	-122	254	-203	-0.16	-0.28	1.90	1.00	0.00	0.00	0.00	0.00	0.00	0.00
21498	-148	224	-252	-0.17	-0.29	1.96	0.99	0.00	0.01	0.00	0.00	0.00	0.00
21539	-166	201	-301	-0.16	-0.34	1.94	0.79	0.00	0.21	0.00	0.00	0.00	0.00
21579	-183	167	-333	-0.18	-0.38	1.82	0.78	0.00	0.22	0.00	0.00	0.00	0.00
21620	-193	137	-337	-0.12	-0.44	1.73	0.98	0.00	0.02	0.00	0.00	0.00	0.00
21661	-187	131	-318	-0.15	-0.51	1.74	1.00	0.00	0.00	0.00	0.00	0.00	0.00
21702	-187	79	-282	-0.15	-0.47	1.46	1.00	0.00	0.00	0.00	0.00	0.00	0.00
21743	-191	30	-245	-0.06	-0.50	1.31	1.00	0.00	0.00	0.00	0.00	0.00	0.00
21782	-184	-7	-211	0.09	-0.52	1.09	0.97	0.00	0.03	0.00	0.00	0.00	0.00
21822	-163	-14	-184	0.18	-0.50	0.88	0.53	0.00	0.47	0.00	0.00	0.00	0.00
21862	-142	-14	-146	0.22	-0.41	0.69	0.34	0.00	0.66	0.00	0.00	0.00	0.00
21902	-138	2	-134	0.29	-0.36	0.55	0.93	0.00	0.07	0.00	0.00	0.00	0.00
21942	-135	24	-148	0.23	-0.34	0.44	1.00	0.00	0.00	0.00	0.00	0.00	0.00
21981	-122	24	-127	0.20	-0.27	0.28	1.00	0.00	0.00	0.00	0.00	0.00	0.00
22020	-107	42	-49	0.21	-0.16	0.11	1.00	0.00	0.00	0.00	0.00	0.00	0.00
22060	-104	82	11	0.32	-0.11	0.03	1.00	0.00	0.00	0.00	0.00	0.00	0.00
22098	-112	146	-7	0.30	-0.04	-0.03	1.00	0.00	0.00	0.00	0.00	0.00	0.00
22139	-115	227	-54	0.71	-0.15	-0.13	1.00	0.00	0.00	0.00	0.00	0.00	0.00
22178	-145	263	-179	0.46	-0.02	-0.07	1.00	0.00	0.00	0.00	0.00	0.00	0.00
22218	-202	134	-294	0.85	-0.10	0.19	1.00	0.00	0.00	0.00	0.00	0.00	0.00
22257	-195	132	-183	0.98	-0.09	0.29	1.00	0.00	0.00	0.00	0.00	0.00	0.00
22297	-155	197	-94	1.03	-0.10	0.41	1.00	0.00	0.00	0.00	0.00	0.00	0.00
22337	-40	-32	-87	1.17	0.11	0.55	1.00	0.00	0.00	0.00	0.00	0.00	0.00
22376	76	-97	118	1.10	-0.13	0.40	1.00	0.00	0.00	0.00	0.00	0.00	0.00
22414	82	-47	66	1.22	-0.15	0.39	1.00	0.00	0.00	0.00	0.00	0.00	0.00
22454	8	-2	-37	1.24	-0.16	0.44	1.00	0.00	0.00	0.00	0.00	0.00	0.00
22494	-59	64	40	1.07	-0.23	0.43	1.00	0.00	0.00	0.00	0.00	0.00	0.00
22536	-82	38	10	1.06	-0.22	0.50	1.00	0.00	0.00	0.00	0.00	0.00	0.00
22575	-63	9	1	0.95	-0.24	0.49	1.00	0.00	0.00	0.00	0.00	0.00	0.00
22614	-34	-32	30	0.91	-0.22	0.43	1.00	0.00	0.00	0.00	0.00	0.00	0.00
22655	-25	-59	59	0.94	-0.10	0.43	1.00	0.00	0.00	0.00	0.00	0.00	0.00
22695	-26	-65	119	0.78	-0.06	0.38	1.00	0.00	0.00	0.00	0.00	0.00	0.00
22736	-25	-105	154	0.62	-0.05	0.34	1.00	0.00	0.00	0.00	0.00	0.00	0.00
22777	-32	-140	193	0.50	-0.01	0.29	1.00	0.00	0.00	0.00	0.00	0.00	0.00
22817	-61	-143	238	0.32	-0.01	0.18	1.00	0.00	0.00	0.00	0.00	0.00	0.00
22858	-90	-142	256	0.09	-0.03	0.10	1.00	0.00	0.00	0.00	0.00	0.00	0.00
22898	-109	-165	247	-0.16	-0.09	0.03	1.00	0.00	0.00	0.00	0.00	0.00	0.00
22939	-123	-240	244	-0.43	-0.12	-0.04	1.00	0.00	0.00	0.00	0.00	0.00	0.00
22980	-135	-402	234	-0.67	-0.19	-0.09	1.00	0.00	0.00	0.00	0.00	0.00	0.00
23020	-126	-500	244	-0.87	-0.33	-0.10	1.00	0.00	0.00	0.00	0.00	0.00	0.00
23062	-100	-500	219	-0.90	-0.36	0.26	1.00	0.00	0.00	0.00	0.00	0.00	0.00
23103	-19	-500	88	-0.13	-0.83	1.49	1.00	0.00	0.00	0.00	0.00	0.00	0.00
23144	191	-500	-38	0.74	-0.60	2.43	1.00	0.00	0.00	0.00	0.00	0.00	0.00
23186	239	-143	-51	0.37	-0.15	2.12	1.00	0.00	0.00	0.00	0.00	0.00	0.00
23228	152	-78	-4	-0.12	-0.04	2.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00
23271	86	-183	32	-0.41	-0.28	2.20	1.00	0.00	0.00	0.00	0.00	0.00	0.00
23313	131	-304	60	-0.23	-0.47	2.20	1.00	0.00	0.00	0.00	0.00	0.00	0.00
23355	165	-308	40	0.07	-0.26	2.01	1.00	0.00	0.00	0.00	0.00	0.00	0.00
23396	134	-224	6	0.05	-0.20	1.77	1.00	0.00	0.00	0.00	0.00	0.00	0.00
23437	100	-187	-6	-0.00	-0.19	1.64	1.00	0.00	0.00	0.00	0.00	0.00	0.00
23479	67	-158	-2	-0.02	-0.21	1.56	1.00	0.00	0.00	0.00	0.00	0.00	0.00
23521	52	-132	-0	-0.03	-0.23	1.39	0.97	0.00	0.03	0.00	0.00	0.00	0.00
23563	43	-91	-7	0.05	-0.23	1.16	0.97	0.00	0.03	0.00	0.00	0.00	0.00
23605	29	-32	-17	0.10	-0.16	0.93	0.99	0.00	0.01	0.00	0.00	0.00	0.00
23647	-17	44	-29	0.15	-0.10	0.83	1.00	0.00	0.00	0.00	0.00	0.00	0.00
23689	-74	133	-52	0.18	-0.12	0.96	1.00	0.00	0.00	0.00	0.00	0.00	0.00
23730	-119	216	-90	0.07	-0.18	1.23	1.00	0.00	0.00	0.00	0.00	0.00	0.00
23773	-134	237	-128	-0.03	-0.21	1.54	1.00	0.00	0.00	0.00	0.00	0.00	0.00
23813	-148	214	-174	-0.16	-0.22	1.85	1.00	0.00	0.00	0.00	0.00	0.00	0.00
23853	-170	157	-227	-0.21	-0.17	2.03	1.00	0.00	0.00	0.00	0.00	0.00	0.00
23893	-201	119	-277	-0.13	-0.23	2.02	1.00	0.00	0.00	0.00	0.00	0.00	0.00
23934	-220	97	-309	-0.09	-0.24	1.98	1.00	0.00	0.00	0.00	0.00	0.00	0.00
23975	-236	94	-321	-0.07	-0.26	1.92	1.00	0.00	0.00	0.00	0.00	0.00	0.00
24016	-233	64	-299	-0.13	-0.35	1.80	0.99	0.00	0.01	0.00	0.00	0.00	0.00
24056	-212	33	-261	-0.10	-0.36	1.69	1.00	0.00	0.00	0.00	0.00	0.00	0.00
24098	-201	5	-214	-0.05	-0.34	1.53	1.00	0.00	0.00	0.00	0.00	0.00	0.00
24138	-208	-16	-178	-0.03	-0.38	1.34	1.00	0.00	0.00	0.00	0.00	0.00	0.00
24180	-199	-28	-132	0.11	-0.38	1.15	1.00	0.00	0.00	0.00	0.00	0.00	0.00
24220	-193	-22	-106	0.17	-0.43	0.90	1.00	0.00	0.00	0.00	0.00	0.00	0.00
24260	-167	4	-95	0.27	-0.43	0.69	0.99	0.00	0.01	0.00	0.00	0.00	0.00
24301	-146	39	-116	0.27	-0.37	0.56	1.00	0.00	0.00	0.00	0.00	0.00	0.00
24341	-140	74	-147	0.27	-0.32	0.41	1.00	0.00	0.00	0.00	0.00	0.00	0.00
24382	-130	88	-135	0.22	-0.25	0.26	1.00	0.00	0.00	0.00	0.00	0.00	0.00
24422	-117	114	-65	0.20	-0.19	0.13	1.00	0.00	0.00	0.00	0.00	0.00	0.00
24462	-109	147	-0	0.24	-0.14	0.04	1.00	0.00	0.00	0.00	0.00	0.00	0.00
24504	-97	227	33	0.34	-0.12	0.01	1.00	0.00	0.00	0.00	0.00	0.00	0.00
24543	-76	336	-1	0.53	-0.22	0.02	1.00	0.00	0.00	0.00	0.00	0.00	0.00
24584	-105	269	-179	0.39	-0.23	0.09	1.00	0.00	0.00	0.00	0.00	0.00	0.00
24624	-125	201	-273	0.53	-0.35	0.31	1.00	0.00	0.00	0.00	0.00	0.00	0.00
24664	-93	214	-217	0.54	-0.39	0.44	1.00	0.00	0.00	0.00	0.00	0.00	0.00
24704	-73	146	-163	0.79	-0.24	0.82	1.00	0.00	0.00	0.00	0.00	0.00	0.00
24745	23	-86	-39	0.81	-0.03	0.75	1.00	0.00	0.00	0.00	0.00	0.00	0.00
24786	55	-114	181	0.88	-0.24	0.58	1.00	0.00	0.00	0.00	0.00	0.00	0.00
24825	22	-73	124	0.99	-0.45	0.64	1.00	0.00	0.00	0.00	0.00	0.00	0.00
24865	-1	8	-9	1.08	-0.56	0.66	1.00	0.00	0.00	0.00	0.00	0.00	0.00
24906	-23	50	-31	1.07	-0.58	0.74	1.00	0.00	0.00	0.00	0.00	0.00	0.00
24947	-28	3	24	1.12	-0.53	0.79	1.00	0.00	0.00	0.00	0.00	0.00	0.00
24987	-6	-27	48	1.02	-0.54	0.75	1.00	0.00	0.00	0.00	0.00	0.00	0.00
25028	9	-56	35	1.01	-0.50	0.72	1.00	0.00	0.00	0.00	0.00	0.00	0.00
25066	0	-44	54	0.93	-0.34	0.64	1.00	0.00	0.00	0.00	0.00	0.00	0.00
25107	-24	-38	71	0.81	-0.24	0.57	1.00	0.00	0.00	0.00	0.00	0.00	0.00
25147	-42	-53	114	0.61	-0.21	0.47	1.00	0.00	0.00	0.00	0.00	0.00	0.00
25188	-42	-83	176	0.41	-0.20	0.35	1.00	0.00	0.00	0.00	0.00	0.00	0.00
25228	-40	-105	214	0.28	-0.15	0.25	1.00	0.00	0.00	0.00	0.00	0.00	0.00
25268	-53	-116	238	0.13	-0.11	0.16	1.00	0.00	0.00	0.00	0.00	0.00	0.00
25308	-69	-129	271	-0.06	-0.09	0.07	1.00	0.00	0.00	0.00	0.00	0.00	0.00
25349	-91	-178	287	-0.23	-0.09	-0.01	1.00	0.00	0.00	0.00	0.00	0.00	0.00
25391	-115	-263	269	-0.35	-0.12	-0.04	0.99	0.00	0.00	0.00	0.01	0.00	0.00
25432	-123	-388	241	-0.46	-0.19	-0.05	0.99	0.00	0.00	0.00	0.01	0.00	0.00
25472	-124	-500	219	-0.67	-0.24	0.05	1.00	0.00	0.00	0.00	0.00	0.00	0.00
25514	-108	-500	220	-0.43	-0.35	0.43	1.00	0.00	0.00	0.00	0.00	0.00	0.00
25554	-35	-500	152	0.45	-0.64	1.63	1.00	0.00	0.00	0.00	0.00	0.00	0.00
25595	197	-309	63	0.67	-0.74	2.04	1.00	0.00	0.00	0.00	0.00	0.00	0.00
25635	294	-128	31	0.16	-0.20	2.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00
25675	227	-89	30	-0.01	0.07	1.85	1.00	0.00	0.00	0.00	0.00	0.00	0.00
25715	84	-166	18	-0.29	-0.18	1.96	1.00	0.00	0.00	0.00	0.00	0.00	0.00
25755	91	-233	15	-0.16	-0.46	2.03	1.00	0.00	0.00	0.00	0.00	0.00	0.00
25795	189	-256	10	-0.02	-0.43	2.05	1.00	0.00	0.00	0.00	0.00	0.00	0.00
25836	203	-206	-4	0.09	-0.15	1.83	1.00	0.00	0.00	0.00	0.00	0.00	0.00
25876	152	-159	13	0.06	-0.12	1.81	0.97	0.00	0.03	0.00	0.00	0.00	0.00
25915	102	-123	53	-0.01	-0.14	1.79	0.78	0.00	0.22	0.00	0.00	0.00	0.00
25955	74	-121	86	-0.05	-0.18	1.62	0.77	0.00	0.23	0.00	0.00	0.00	0.00
25994	54	-109	80	-0.06	-0.18	1.42	0.95	0.00	0.05	0.00	0.00	0.00	0.00
26035	42	-94	56	-0.02	-0.17	1.20	1.00	0.00	0.00	0.00	0.00	0.00	0.00
26075	22	-56	25	0.05	-0.14	1.09	1.00	0.00	0.00	0.00	0.00	0.00	0.00
26116	-6	12	-4	0.12	-0.10	1.04	1.00	0.00	0.00	0.00	0.00	0.00	0.00
26156	-40	81	-25	0.10	-0.09	1.03	1.00	0.00	0.00	0.00	0.00	0.00	0.00
26196	-74	142	-47	0.11	-0.06	1.12	1.00	0.00	0.00	0.00	0.00	0.00	0.00
26237	-114	207	-85	0.07	-0.08	1.33	1.00	0.00	0.00	0.00	0.00	0.00	0.00
26276	-139	230	-126	-0.05	-0.10	1.61	1.00	0.00	0.00	0.00	0.00	0.00	0.00
26318	-165	227	-173	-0.10	-0.11	1.82	1.00	0.00	0.00	0.00	0.00	0.00	0.00
26359	-180	203	-217	-0.18	-0.18	1.88	1.00	0.00	0.00	0.00	0.00	0.00	0.00
26400	-168	166	-243	-0.16	-0.20	1.83	0.97	0.00	0.03	0.00	0.00	0.00	0.00
26441	-168	142	-263	-0.14	-0.20	1.75	0.95	0.00	0.05	0.00	0.00	0.00	0.00
26482	-180	106	-270	-0.13	-0.23	1.64	0.99	0.00	0.01	0.00	0.00	0.00	0.00
26523	-181	100	-280	-0.07	-0.26	1.59	1.00	0.00	0.00	0.00	0.00	0.00	0.00
26564	-166	73	-250	-0.13	-0.40	1.46	1.00	0.00	0.00	0.00	0.00	0.00	0.00
26604	-147	52	-214	-0.03	-0.37	1.28	1.00	0.00	0.00	0.00	0.00	0.00	0.00
26644	-144	38	-193	0.02	-0.37	1.08	0.99	0.00	0.01	0.00	0.00	0.00	0.00
26685	-141	30	-177	0.12	-0.40	0.91	0.99	0.00	0.01	0.00	0.00	0.00	0.00
26725	-128	45	-162	0.19	-0.43	0.78	0.97	0.00	0.03	0.00	0.00	0.00	0.00
26766	-108	63	-164	0.21	-0.41	0.65	0.99	0.00	0.01	0.00	0.00	0.00	0.00
26805	-83	99	-184	0.21	-0.37	0.52	1.00	0.00	0.00	0.00	0.00	0.00	0.00
26846	-62	126	-179	0.12	-0.30	0.39	1.00	0.00	0.00	0.00	0.00	0.00	0.00
26886	-50	135	-144	0.22	-0.27	0.28	1.00	0.00	0.00	0.00	0.00	0.00	0.00
26927	-44	182	-90	0.20	-0.18	0.20	1.00	0.00	0.00	0.00	0.00	0.00	0.00
26967	-57	211	-75	0.42	-0.16	0.23	1.00	0.00	0.00	0.00	0.00	0.00	0.00
27007	-63	235	-156	0.31	-0.20	0.16	1.00	0.00	0.00	0.00	0.00	0.00	0.00
27049	-63	250	-223	0.28	-0.22	0.21	1.00	0.00	0.00	0.00	0.00	0.00	0.00
27089	-58	228	-314	0.34	-0.28	0.42	1.00	0.00	0.00	0.00	0.00	0.00	0.00
27129	-47	148	-388	0.37	-0.20	0.66	1.00	0.00	0.00	0.00	0.00	0.00	0.00
27170	-42	153	-331	0.69	0.11	1.07	1.00	0.00	0.00	0.00	0.00	0.00	0.00
27209	34	-95	-115	0.47	0.40	0.81	1.00	0.00	0.00	0.00	0.00	0.00	0.00
27249	37	-74	165	0.82	0.14	1.06	1.00	0.00	0.00	0.00	0.00	0.00	0.00
27289	-10	52	199	0.66	0.06	0.99	1.00	0.00	0.00	0.00	0.00	0.00	0.00
27328	-71	-20	89	0.62	-0.13	1.08	1.00	0.00	0.00	0.00	0.00	0.00	0.00
27369	-74	19	35	0.70	-0.21	1.07	1.00	0.00	0.00	0.00	0.00	0.00	0.00
27408	-63	10	12	0.65	-0.24	1.19	1.00	0.00	0.00	0.00	0.00	0.00	0.00
27450	-41	-61	55	0.62	-0.16	1.09	1.00	0.00	0.00	0.00	0.00	0.00	0.00
27490	-56	-97	172	0.50	-0.09	0.84	1.00	0.00	0.00	0.00	0.00	0.00	0.00
27530	-79	-139	263	0.41	-0.12	0.59	1.00	0.00	0.00	0.00	0.00	0.00	0.00
27571	-92	-154	309	0.30	-0.13	0.34	1.00	0.00	0.00	0.00	0.00	0.00	0.00
27611	-111	-151	334	0.15	-0.12	0.15	1.00	0.00	0.00	0.00	0.00	0.00	0.00
27651	-135	-148	358	-0.06	-0.11	0.01	1.00	0.00	0.00	0.00	0.00	0.00	0.00
27691	-165	-180	367	-0.32	-0.07	-0.06	1.00	0.00	0.00	0.00	0.00	0.00	0.00
27732	-215	-290	342	-0.49	-0.02	-0.10	1.00	0.00	0.00	0.00	0.00	0.00	0.00
27774	-278	-403	285	-0.60	0.02	-0.03	1.00	0.00	0.00	0.00	0.00	0.00	0.00
27815	-330	-500	220	-0.52	-0.06	0.14	1.00	0.00	0.00	0.00	0.00	0.00	0.00
27856	-310	-500	237	-0.48	-0.47	0.75	1.00	0.00	0.00	0.00	0.00	0.00	0.00
27897	-105	-500	253	0.18	-1.10	1.69	1.00	0.00	0.00	0.00	0.00	0.00	0.00
27936	159	-386	182	0.50	-0.81	2.15	1.00	0.00	0.00	0.00	0.00	0.00	0.00
27977	220	-208	91	0.26	-0.25	2.15	1.00	0.00	0.00	0.00	0.00	0.00	0.00
28016	127	-177	40	-0.10	0.02	2.13	1.00	0.00	0.00	0.00	0.00	0.00	0.00
28056	30	-293	30	-0.37	-0.13	2.08	1.00	0.00	0.00	0.00	0.00	0.00	0.00
28096	3	-412	35	-0.11	-0.25	2.14	1.00	0.00	0.00	0.00	0.00	0.00	0.00
