Time	Gx	Gy	Gz	Ax	Ay	Az
4449	-30.30	-53.27	20.89	0.05	-0.12	0.64
4467	-26.95	-50.42	19.88	0.06	-0.16	0.60
4486	-20.05	-45.75	21.82	0.06	-0.19	0.58
4505	-10.50	-41.52	25.47	0.04	-0.21	0.51
4525	0.90	-37.86	31.71	0.04	-0.22	0.39
4542	13.26	-31.45	40.28	0.05	-0.22	0.28
4560	19.20	-28.06	44.91	0.03	-0.21	0.25
4579	28.08	-23.62	53.51	0.01	-0.17	0.17
4597	33.89	-20.49	59.71	0.01	-0.17	0.09
4615	38.91	-18.71	62.56	-0.04	-0.15	0.06
4634	38.80	-23.19	63.02	-0.07	-0.10	0.05
4653	36.61	-26.64	62.38	-0.06	-0.11	0.05
4672	31.49	-32.81	58.56	-0.06	-0.12	0.06
4690	26.98	-37.35	52.37	-0.05	-0.12	0.09
4710	21.42	-40.59	44.46	-0.02	-0.12	0.13
4729	16.92	-39.26	34.30	0.03	-0.16	0.19
4747	17.50	-33.62	23.04	0.05	-0.19	0.26
4765	19.13	-30.41	17.90	0.06	-0.17	0.34
4783	20.19	-23.59	7.66	0.09	-0.15	0.36
4801	17.88	-12.86	-1.34	0.11	-0.16	0.39
4819	19.24	-0.02	-6.64	0.11	-0.20	0.45
4838	26.41	8.56	-11.54	0.09	-0.22	0.51
4856	29.46	12.30	-15.41	0.13	-0.12	0.55
4874	28.05	23.27	-24.73	0.12	-0.11	0.59
4892	25.09	32.87	-28.38	0.10	-0.12	0.66
4910	22.08	36.12	-29.10	0.08	-0.09	0.77
4928	14.54	39.28	-36.04	0.09	0.00	0.82
4946	6.94	40.10	-40.21	0.05	0.01	0.84
4963	-7.31	34.91	-49.13	0.04	-0.04	0.95
4982	-14.27	29.02	-59.68	0.11	-0.07	1.05
5000	-18.84	32.03	-71.43	0.16	-0.04	1.09
5018	-22.35	34.35	-77.24	0.16	-0.02	1.14
5037	-28.20	35.06	-88.81	0.10	-0.11	1.22
5056	-23.19	29.46	-100.25	0.09	-0.10	1.26
5074	-21.36	24.32	-106.14	0.14	-0.07	1.33
5092	-17.65	22.58	-114.62	0.16	-0.13	1.36
5110	-14.19	22.31	-119.57	0.15	-0.07	1.31
5130	-11.08	23.03	-122.73	0.16	-0.06	1.31
5148	-10.77	23.41	-117.77	0.11	-0.00	1.30
5166	-11.75	19.68	-113.17	0.14	-0.06	1.24
5184	-9.48	23.88	-116.06	0.27	0.02	1.34
5202	-12.37	30.47	-117.11	0.25	0.07	1.46
5220	-21.67	41.12	-114.32	0.15	0.00	1.43
5238	-19.71	34.23	-108.40	0.06	-0.07	1.32
5257	-11.26	25.41	-104.10	0.12	-0.07	1.29
5275	-4.07	24.12	-104.40	0.16	-0.04	1.36
5294	-1.45	23.76	-105.71	0.18	-0.02	1.49
5312	1.48	22.87	-107.04	0.16	-0.03	1.51
5330	5.39	17.36	-105.80	0.10	-0.01	1.55
5350	4.30	4.97	-99.09	0.07	0.08	1.62
5368	-6.35	-9.92	-87.17	0.10	0.16	1.57
5386	-22.93	-16.98	-73.44	0.19	0.16	1.55
5406	-37.69	-14.10	-59.16	0.26	0.14	1.60
5424	-43.93	-10.62	-51.22	0.27	0.12	1.60
5444	-52.02	-2.96	-34.97	0.26	0.05	1.58
5462	-52.81	4.67	-18.95	0.27	-0.01	1.57
5480	-45.87	12.27	-4.70	0.26	-0.10	1.58
5499	-30.27	17.87	7.20	0.24	-0.16	1.59
5517	-20.68	20.13	13.03	0.20	-0.15	1.59
5536	-3.52	21.36	25.09	0.19	-0.11	1.57
5554	4.87	19.74	37.57	0.16	-0.05	1.51
5573	6.16	14.98	48.08	0.10	-0.01	1.45
5591	1.16	3.36	56.21	0.03	0.02	1.39
5607	-2.90	-4.64	58.67	0.01	0.03	1.36
5626	-14.07	-20.92	61.49	0.03	0.02	1.30
5644	-25.15	-33.40	61.72	0.05	0.00	1.25
5662	-33.68	-41.89	60.94	0.07	-0.05	1.19
5682	-36.87	-46.39	59.74	0.09	-0.12	1.14
5700	-35.87	-46.95	59.07	0.11	-0.18	1.07
5719	-29.14	-45.72	57.46	0.11	-0.20	1.05
5738	-19.04	-44.65	55.60	0.08	-0.23	0.99
5757	-7.83	-46.69	54.26	0.06	-0.23	0.94
5776	1.71	-48.20	54.96	0.06	-0.21	0.87
5794	8.18	-49.85	60.52	0.02	-0.20	0.79
5812	13.66	-55.22	69.87	-0.01	-0.21	0.71
5831	16.45	-58.41	75.33	0.00	-0.22	0.66
5850	23.45	-60.91	85.60	0.04	-0.25	0.58
5868	34.19	-59.37	94.91	0.02	-0.30	0.50
5886	48.66	-61.25	102.80	0.00	-0.30	0.45
5905	62.97	-62.23	107.70	0.07	-0.31	0.39
5923	69.96	-59.68	109.83	0.10	-0.29	0.33
5943	81.51	-51.77	114.75	0.10	-0.26	0.29
5961	86.96	-44.42	119.69	0.08	-0.21	0.25
5978	85.31	-38.47	121.98	0.07	-0.15	0.19
5997	77.59	-34.53	120.71	0.03	-0.12	0.17
6015	71.88	-33.94	118.90	-0.01	-0.08	0.16
6034	57.42	-36.59	113.27	-0.01	-0.07	0.16
6053	40.27	-38.67	103.67	0.00	-0.10	0.15
6071	28.27	-37.70	87.16	0.02	-0.16	0.14
6090	21.76	-33.72	65.69	0.04	-0.18	0.14
6108	17.70	-27.69	44.60	0.04	-0.19	0.18
6126	16.25	-24.86	34.41	0.04	-0.19	0.20
6145	13.76	-18.37	11.72	0.07	-0.19	0.24
6163	11.46	-7.74	-13.37	0.08	-0.18	0.28
6182	6.90	1.56	-32.79	0.04	-0.16	0.28
6200	3.17	6.82	-45.36	0.03	-0.20	0.33
6219	2.26	11.18	-57.46	0.07	-0.12	0.38
6237	-1.95	14.19	-61.65	0.05	-0.08	0.41
6256	-12.54	18.16	-64.13	0.05	-0.11	0.46
6275	-15.23	21.73	-65.73	0.10	-0.20	0.52
6293	-11.06	28.44	-71.04	0.10	-0.14	0.63
6312	-11.78	32.46	-74.48	0.10	-0.15	0.73
6331	-8.27	35.74	-77.61	0.11	-0.18	0.79
6350	-6.20	37.55	-79.61	0.14	-0.08	0.88
6369	-9.49	43.35	-80.05	0.14	-0.06	0.92
6387	-16.56	46.22	-78.72	0.11	-0.05	0.99
6406	-20.98	46.97	-84.50	0.19	-0.09	1.09
6424	-28.29	51.54	-94.64	0.11	0.03	1.18
6442	-42.01	47.33	-100.05	0.12	-0.01	1.29
6462	-45.10	44.94	-102.68	0.13	-0.16	1.36
6480	-38.89	40.28	-111.83	0.11	-0.16	1.34
6499	-33.19	32.06	-117.87	0.08	0.00	1.43
6517	-34.53	19.78	-116.15	0.09	-0.07	1.54
6535	-24.55	11.05	-115.57	0.17	-0.16	1.43
6555	-9.00	17.32	-121.38	0.29	-0.06	1.36
6574	-7.86	25.34	-124.74	0.39	0.11	1.68
6592	-19.04	45.01	-127.11	0.35	-0.01	1.69
6611	-11.58	54.58	-128.97	0.21	-0.15	1.60
6629	4.33	56.17	-128.80	0.22	-0.12	1.49
6648	8.16	61.43	-124.66	0.16	0.06	1.55
6665	3.01	59.37	-120.74	0.01	0.16	1.63
6684	-13.78	40.07	-109.07	-0.02	0.16	1.60
6702	-28.70	11.66	-95.86	-0.04	0.11	1.59
6721	-40.10	-14.57	-81.39	0.03	0.11	1.57
6740	-49.21	-32.62	-66.62	0.07	0.08	1.45
6758	-55.82	-42.13	-54.03	0.17	0.05	1.41
6778	-57.31	-38.38	-42.91	0.32	-0.01	1.44
6796	-56.08	-30.50	-37.29	0.35	-0.03	1.46
6815	-50.83	-13.17	-25.27	0.32	-0.07	1.48
6835	-41.32	-0.06	-11.99	0.30	-0.10	1.50
6854	-29.02	12.80	1.68	0.30	-0.13	1.51
6873	-13.67	23.71	14.54	0.24	-0.15	1.54
6891	-1.19	26.44	28.70	0.18	-0.10	1.56
6909	3.11	25.07	36.68	0.16	-0.09	1.56
6927	9.70	18.62	53.33	0.11	-0.07	1.55
6945	11.58	6.97	71.20	0.07	-0.02	1.51
6964	6.03	-5.98	90.12	0.06	0.03	1.46
6981	-3.04	-18.28	107.01	0.05	0.01	1.40
6999	-7.46	-24.22	113.72	0.05	-0.01	1.38
7018	-12.92	-35.05	121.40	0.06	-0.07	1.32
7036	-14.24	-42.60	122.63	0.08	-0.12	1.28
7056	-11.14	-46.37	119.45	0.11	-0.17	1.23
7075	-3.78	-46.71	113.46	0.12	-0.19	1.18
7093	3.62	-44.74	106.81	0.12	-0.19	1.12
7112	6.59	-43.43	103.85	0.09	-0.15	1.06
7130	8.77	-42.01	99.00	0.07	-0.14	1.03
7148	7.97	-42.95	95.72	0.05	-0.13	0.95
7167	5.62	-45.59	94.25	0.00	-0.13	0.89
7185	1.66	-53.21	95.70	-0.03	-0.14	0.85
7205	0.12	-61.16	96.74	0.00	-0.19	0.80
7222	1.24	-63.13	96.74	0.01	-0.21	0.76
7241	7.48	-64.07	96.89	0.04	-0.26	0.69
7259	18.89	-59.59	98.92	0.08	-0.31	0.62
7278	35.19	-51.68	101.97	0.07	-0.34	0.54
7297	53.56	-45.65	105.50	0.06	-0.35	0.47
7314	63.37	-43.67	106.57	0.05	-0.36	0.43
7332	80.95	-40.63	105.90	0.04	-0.33	0.36
7351	95.34	-38.70	103.42	0.01	-0.29	0.28
7369	102.75	-38.71	106.20	0.01	-0.23	0.22
7388	100.89	-39.98	110.44	0.00	-0.17	0.18
7406	97.53	-40.68	110.15	0.01	-0.17	0.16
7424	90.16	-41.47	104.17	-0.01	-0.17	0.12
7443	80.35	-43.11	96.25	-0.01	-0.13	0.11
7461	65.51	-43.41	86.26	0.01	-0.08	0.12
7481	46.37	-38.54	70.42	0.05	-0.06	0.13
7499	28.09	-30.29	49.33	0.07	-0.10	0.14
7517	20.66	-24.90	37.81	0.07	-0.12	0.15
7536	10.03	-12.59	13.34	0.07	-0.16	0.21
7554	3.19	-2.96	-13.82	0.09	-0.13	0.25
7573	-6.09	8.58	-40.94	0.06	-0.16	0.27
7592	-11.03	17.33	-63.03	0.03	-0.20	0.32
7610	-11.95	21.03	-71.67	0.01	-0.18	0.36
7629	-12.34	21.67	-87.30	0.01	-0.13	0.38
7648	-20.80	18.63	-98.50	-0.00	-0.07	0.41
7666	-30.99	14.95	-103.62	0.03	-0.12	0.49
7685	-33.40	14.25	-106.05	0.05	-0.15	0.58
7704	-35.20	13.58	-110.78	0.09	-0.07	0.66
7723	-39.02	14.40	-113.86	0.09	-0.11	0.70
7741	-43.73	15.12	-117.48	0.10	-0.14	0.74
7759	-42.45	19.44	-114.00	0.17	-0.12	0.88
7778	-43.08	25.33	-107.85	0.17	-0.09	0.98
7796	-47.82	29.98	-107.12	0.13	-0.05	1.03
7815	-52.46	28.03	-105.50	0.10	-0.08	1.07
7833	-53.19	26.17	-102.51	0.12	-0.10	1.12
7851	-49.85	27.54	-99.32	0.28	-0.13	1.25
7870	-46.66	41.35	-103.58	0.20	-0.09	1.21
7888	-48.51	44.68	-107.94	0.19	-0.08	1.31
7907	-41.76	46.26	-108.86	0.14	-0.21	1.40
7925	-33.04	44.10	-109.62	0.13	-0.23	1.35
7943	-13.96	39.22	-114.72	0.13	-0.10	1.39
7962	-14.31	36.87	-117.80	0.20	-0.03	1.52
7980	-10.73	35.02	-117.63	0.09	-0.11	1.48
7999	-1.85	24.90	-113.85	0.13	-0.06	1.51
8017	0.50	22.08	-111.63	0.19	-0.01	1.70
8035	0.73	19.29	-108.78	0.18	-0.02	1.68
8053	-0.14	13.99	-109.47	0.16	0.01	1.55
8071	-6.36	12.74	-110.18	0.25	0.10	1.50
8089	-23.44	21.96	-107.44	0.27	0.15	1.61
8107	-31.91	24.83	-104.42	0.17	0.09	1.61
8125	-40.01	12.97	-97.64	0.01	0.03	1.50
8143	-43.37	-6.32	-91.55	0.13	0.04	1.40
8161	-48.89	-7.35	-86.33	0.26	0.05	1.43
8179	-51.35	-3.27	-83.31	0.24	-0.04	1.46
8199	-48.03	3.13	-76.93	0.20	-0.08	1.45
8217	-37.63	1.66	-70.22	0.20	-0.09	1.45
8235	-28.78	4.65	-63.20	0.27	-0.05	1.43
8256	-25.04	14.79	-54.84	0.26	-0.03	1.45
8274	-22.72	19.96	-42.16	0.17	-0.03	1.48
8294	-19.36	14.74	-23.99	0.13	-0.03	1.52
8313	-15.15	7.81	-2.37	0.17	-0.05	1.53
8331	-12.99	6.30	9.35	0.18	-0.05	1.53
8350	-10.10	4.43	34.29	0.17	-0.04	1.51
8368	-10.42	1.27	62.70	0.14	-0.02	1.46
8386	-11.32	-3.81	92.99	0.11	-0.05	1.41
8406	-11.22	-11.80	120.27	0.10	-0.07	1.38
8424	-11.11	-18.14	142.36	0.10	-0.09	1.33
8443	-10.77	-21.21	151.49	0.09	-0.14	1.28
8462	-7.51	-28.11	165.95	0.09	-0.16	1.25
8480	-1.94	-33.52	176.65	0.09	-0.18	1.21
8500	3.86	-36.90	182.75	0.10	-0.19	1.15
8518	8.76	-38.01	184.20	0.11	-0.20	1.10
8537	12.39	-37.40	181.69	0.10	-0.18	1.05
8554	13.23	-37.16	179.46	0.09	-0.18	1.02
8573	13.93	-38.41	173.28	0.05	-0.18	0.97
8591	13.76	-42.10	164.41	0.01	-0.18	0.90
8610	13.38	-48.81	154.08	-0.01	-0.18	0.84
8629	12.74	-55.86	143.11	0.00	-0.19	0.78
8647	12.79	-58.17	137.42	0.00	-0.24	0.72
8665	16.63	-61.25	125.46	-0.01	-0.25	0.70
8684	23.67	-65.11	114.97	-0.01	-0.27	0.63
8703	32.06	-67.50	108.15	0.01	-0.27	0.57
8722	41.37	-66.35	103.52	0.04	-0.29	0.50
8740	52.81	-61.49	100.01	0.04	-0.31	0.43
8759	58.72	-59.23	99.56	0.05	-0.27	0.38
8776	67.23	-53.92	102.25	0.05	-0.27	0.35
8794	73.27	-48.14	102.75	0.04	-0.25	0.31
8814	76.46	-42.83	97.63	0.03	-0.23	0.26
8832	76.58	-39.02	91.25	0.02	-0.21	0.23
8851	75.45	-37.29	88.35	0.02	-0.17	0.20
8868	68.95	-32.41	79.15	0.02	-0.15	0.18
8886	60.94	-30.32	61.49	0.02	-0.16	0.15
8905	52.58	-28.47	39.54	0.03	-0.14	0.14
8923	39.34	-17.72	20.08	0.01	-0.11	0.17
8942	31.66	-13.34	10.38	0.02	-0.09	0.20
8960	15.09	-7.81	-11.25	0.02	-0.09	0.23
8979	-1.46	-0.67	-33.78	-0.01	-0.09	0.29
8998	-15.47	1.91	-52.84	-0.01	-0.13	0.32
9017	-21.22	4.23	-71.81	-0.01	-0.19	0.35
9038	-23.76	3.51	-91.86	-0.02	-0.13	0.38
9056	-29.69	3.43	-107.18	-0.01	-0.18	0.43
9076	-25.30	1.40	-120.15	0.04	-0.26	0.45
9094	-18.95	1.43	-127.17	0.06	-0.17	0.51
9113	-12.56	1.39	-137.25	0.08	-0.09	0.52
9132	-21.88	4.87	-141.71	0.07	-0.02	0.60
9150	-32.75	6.24	-143.37	0.12	-0.10	0.69
9170	-33.86	13.96	-148.30	0.21	-0.11	0.78
9188	-40.70	26.03	-151.73	0.17	0.02	0.88
9206	-48.48	28.79	-151.06	0.08	0.00	0.94
9225	-61.29	24.81	-144.76	0.11	-0.08	0.99
9243	-60.73	25.97	-138.50	0.21	-0.11	1.10
9261	-60.06	31.71	-136.02	0.20	-0.08	1.15
9279	-60.04	34.24	-137.66	0.16	-0.13	1.25
9298	-57.82	33.29	-138.66	0.14	-0.18	1.32
9316	-47.93	28.06	-137.86	0.14	-0.16	1.34
9334	-38.65	23.97	-134.19	0.17	-0.12	1.37
9353	-29.05	23.77	-133.38	0.17	-0.16	1.35
9372	-16.34	25.22	-135.03	0.25	-0.11	1.44
9390	-13.52	34.62	-130.00	0.25	-0.02	1.59
9408	-13.99	37.58	-124.79	0.19	-0.05	1.56
9428	-8.38	35.13	-113.88	0.15	-0.08	1.47
9446	-4.36	32.27	-104.35	0.17	0.00	1.52
9464	-7.23	27.68	-97.35	0.10	0.04	1.53
9482	-13.57	16.22	-92.93	0.10	0.06	1.46
9499	-17.12	11.26	-91.69	0.12	0.05	1.44
9517	-25.16	7.14	-90.58	0.22	0.09	1.49
9535	-35.60	6.97	-87.54	0.12	0.05	1.52
9554	-40.60	-7.84	-82.55	0.07	0.00	1.51
9572	-41.08	-16.27	-79.67	0.18	-0.02	1.54
9591	-40.31	-23.54	-72.95	0.24	-0.00	1.56
9609	-40.88	-17.26	-63.25	0.28	-0.01	1.52
9629	-40.08	-7.81	-50.32	0.27	-0.03	1.46
9647	-36.97	1.36	-36.22	0.27	-0.05	1.48
9666	-32.76	9.80	-21.50	0.27	-0.05	1.50
9684	-30.53	13.87	-13.53	0.20	-0.07	1.49
9702	-24.40	15.58	3.17	0.17	-0.07	1.48
9720	-18.80	11.25	21.38	0.15	-0.05	1.47
9738	-14.77	7.29	41.60	0.17	-0.07	1.48
9756	-7.92	5.84	62.77	0.17	-0.08	1.46
9774	-4.62	5.81	73.70	0.19	-0.07	1.45
9792	-1.24	7.55	95.81	0.18	-0.05	1.41
9811	0.38	7.78	116.90	0.13	-0.07	1.37
9829	2.67	2.24	136.55	0.07	-0.05	1.35
9848	-1.04	-7.11	154.60	0.09	-0.03	1.30
9866	-3.89	-10.07	162.09	0.08	-0.05	1.25
9885	-9.70	-14.48	172.79	0.06	-0.06	1.23
9904	-14.98	-22.78	177.63	0.02	-0.09	1.18
9922	-19.33	-31.66	175.83	0.06	-0.13	1.14
9942	-21.59	-34.87	169.39	0.08	-0.16	1.09
9961	-20.60	-36.91	160.06	0.04	-0.21	1.05
9979	-15.27	-41.72	149.11	0.03	-0.26	1.01
9998	-10.96	-44.08	142.88	0.04	-0.31	0.95
10017	1.25	-47.79	129.84	0.04	-0.31	0.92
10035	13.92	-51.70	117.57	0.01	-0.30	0.86
10053	24.05	-56.43	108.72	0.02	-0.27	0.78
10071	31.22	-59.74	103.56	0.02	-0.26	0.71
10089	34.64	-61.02	101.84	0.01	-0.26	0.68
10107	40.27	-64.44	100.08	-0.01	-0.24	0.63
10125	44.69	-67.28	99.29	0.02	-0.24	0.56
10143	50.06	-67.26	100.23	0.02	-0.27	0.52
10162	58.85	-66.85	101.72	0.01	-0.30	0.48
10180	63.83	-66.80	102.81	0.02	-0.30	0.45
10198	72.83	-65.25	105.62	0.05	-0.26	0.39
10215	78.86	-60.21	106.52	0.08	-0.25	0.31
10233	83.53	-51.32	104.00	0.06	-0.24	0.24
10252	85.21	-48.03	102.33	0.04	-0.21	0.21
10270	83.16	-42.76	98.57	0.03	-0.15	0.19
10288	75.09	-39.34	89.83	0.04	-0.13	0.17
10305	65.81	-33.87	72.80	0.04	-0.13	0.15
10323	61.26	-30.62	62.99	0.03	-0.13	0.13
10341	51.97	-24.52	43.24	0.00	-0.12	0.17
10360	39.52	-23.62	21.53	0.04	-0.08	0.22
10378	25.38	-18.02	-3.89	0.05	-0.09	0.25
10396	10.83	-8.47	-28.37	0.03	-0.12	0.31
10414	5.14	-5.46	-39.67	0.03	-0.14	0.34
10432	-1.48	-2.59	-64.10	0.06	-0.16	0.39
10452	-8.83	7.75	-88.82	0.07	-0.12	0.40
10470	-19.29	16.59	-107.01	0.04	-0.17	0.43
10488	-20.60	17.07	-119.49	0.03	-0.21	0.49
10507	-19.09	16.40	-125.90	0.08	-0.16	0.54
10525	-19.67	20.22	-137.27	0.06	-0.11	0.55
10543	-27.31	21.09	-140.32	0.06	-0.12	0.60
10561	-31.56	20.05	-137.22	0.05	-0.13	0.68
10580	-32.76	20.58	-139.24	0.16	-0.16	0.76
10599	-32.85	24.46	-143.51	0.10	-0.01	0.82
10618	-44.19	25.96	-150.89	0.04	-0.04	0.86
10636	-55.89	18.42	-152.77	0.06	-0.07	0.88
10656	-60.79	15.95	-157.52	0.21	-0.08	0.94
10675	-65.69	28.59	-167.60	0.20	-0.08	1.02
10693	-70.21	32.73	-176.85	0.14	-0.14	1.14
10711	-62.16	29.50	-181.64	0.10	-0.20	1.18
10730	-56.26	26.52	-182.24	0.13	-0.18	1.23
10748	-44.05	28.21	-182.83	0.21	-0.19	1.31
10766	-33.20	32.26	-180.39	0.17	-0.16	1.30
10785	-23.64	33.49	-170.38	0.14	-0.11	1.34
10803	-24.37	26.75	-152.19	0.01	0.03	1.51
10821	-27.01	17.23	-141.71	-0.01	-0.02	1.51
10840	-24.48	-2.58	-123.87	0.04	-0.07	1.42
10860	-22.35	-11.78	-107.15	0.19	0.07	1.47
10878	-32.97	-6.67	-87.10	0.29	0.04	1.64
10896	-29.94	2.53	-70.28	0.23	-0.14	1.52
10914	-16.31	5.75	-57.72	0.20	-0.09	1.50
10933	-12.85	6.84	-51.44	0.23	-0.00	1.56
10951	-17.18	11.69	-37.12	0.25	0.04	1.64
10969	-20.28	12.70	-24.37	0.13	-0.02	1.55
10988	-19.82	1.97	-12.60	0.10	0.01	1.51
11006	-24.19	-6.12	0.18	0.17	0.05	1.50
11024	-27.11	-6.62	6.33	0.20	0.02	1.51
11042	-28.52	-5.69	16.62	0.18	-0.03	1.49
11061	-26.44	-6.73	26.02	0.20	-0.03	1.48
11079	-25.31	-3.68	35.16	0.24	-0.02	1.47
11098	-25.80	2.66	43.78	0.23	-0.00	1.50
11115	-26.57	4.39	48.08	0.19	-0.01	1.51
11133	-25.24	1.30	56.78	0.14	-0.07	1.54
11151	-17.32	-3.89	66.18	0.22	-0.10	1.53
11169	-9.46	3.25	76.95	0.27	-0.09	1.50
11188	-6.15	8.42	82.69	0.22	-0.11	1.47
11206	1.92	13.85	94.30	0.20	-0.11	1.46
11223	8.68	14.33	108.18	0.14	-0.07	1.42
11241	9.52	9.99	124.54	0.08	-0.04	1.39
11258	8.48	5.00	131.47	0.06	-0.04	1.36
11278	3.45	-6.99	141.97	0.04	-0.01	1.31
11296	-5.17	-18.71	150.59	0.04	-0.02	1.25
11314	-12.97	-28.02	157.81	0.05	-0.06	1.21
11334	-17.50	-33.49	160.48	0.09	-0.10	1.17
11352	-18.84	-33.77	158.91	0.10	-0.15	1.11
11372	-16.71	-33.00	154.19	0.08	-0.19	1.07
11390	-14.47	-33.52	150.71	0.06	-0.20	1.05
11410	-9.22	-36.59	142.58	0.04	-0.21	1.01
11428	-3.95	-40.36	134.46	0.03	-0.22	0.96
11446	1.13	-45.09	126.45	0.01	-0.22	0.92
11466	5.45	-49.97	118.76	0.01	-0.22	0.88
11484	9.40	-54.32	112.82	-0.01	-0.23	0.83
11503	11.38	-56.70	110.52	0.00	-0.24	0.78
11521	16.05	-59.97	106.60	0.02	-0.25	0.75
11539	23.12	-58.91	103.00	0.04	-0.28	0.68
11558	33.00	-55.68	100.63	0.01	-0.29	0.61
11576	42.92	-55.04	101.18	0.01	-0.27	0.54
11596	46.92	-54.26	102.60	0.03	-0.27	0.46
11614	55.36	-50.57	105.38	0.03	-0.28	0.41
11631	65.48	-48.00	105.68	-0.02	-0.30	0.32
11651	75.26	-49.33	104.57	-0.03	-0.28	0.25
11670	80.37	-51.35	103.97	-0.03	-0.20	0.20
11689	76.97	-51.71	99.79	-0.02	-0.16	0.15
11707	71.70	-52.12	85.82	-0.00	-0.16	0.11
11725	70.16	-54.29	75.81	0.00	-0.16	0.11
11744	62.53	-51.36	56.75	0.01	-0.13	0.13
11762	49.21	-42.11	39.34	0.00	-0.10	0.14
11781	34.99	-36.33	16.24	0.02	-0.09	0.17
11799	19.49	-26.52	-10.62	0.03	-0.10	0.22
11818	12.30	-21.16	-23.04	0.04	-0.11	0.28
11837	0.69	-12.21	-43.81	0.04	-0.14	0.30
11855	-5.39	-5.25	-65.23	0.06	-0.19	0.32
11875	-9.77	7.52	-87.25	0.05	-0.15	0.36
11894	-18.33	14.82	-102.10	0.04	-0.17	0.42
11912	-19.79	19.38	-113.28	0.06	-0.25	0.48
11931	-13.95	23.90	-126.54	0.07	-0.24	0.52
11950	-12.74	25.65	-130.80	0.07	-0.16	0.55
11970	-18.04	30.21	-128.10	0.07	-0.15	0.61
11989	-19.64	27.01	-121.78	0.05	-0.17	0.66
12008	-17.35	26.05	-124.05	0.11	-0.20	0.69
12026	-16.66	29.53	-124.50	0.13	-0.14	0.78
12045	-19.64	30.90	-115.20	0.05	-0.08	0.85
12064	-26.25	24.69	-109.77	0.10	-0.05	0.89
12083	-38.97	22.23	-112.69	0.11	0.02	0.92
12102	-46.69	21.04	-113.89	0.15	-0.05	1.02
12120	-56.00	20.77	-115.65	0.14	-0.06	1.08
12139	-60.56	20.52	-119.46	0.23	-0.13	1.18
12158	-58.35	25.63	-127.55	0.16	-0.13	1.13
12176	-56.15	23.03	-134.19	0.14	-0.04	1.27
12196	-57.72	17.88	-137.16	0.17	-0.15	1.44
12215	-52.23	15.81	-139.88	0.20	-0.24	1.45
12234	-33.07	14.24	-146.97	0.23	-0.23	1.43
12252	-18.71	20.37	-150.99	0.28	-0.10	1.57
12270	-12.21	26.15	-149.08	0.21	-0.14	1.66
12290	0.84	23.74	-147.34	0.18	-0.15	1.63
12308	10.15	20.13	-145.10	0.22	-0.05	1.65
12327	6.47	22.72	-139.63	0.23	0.07	1.73
12345	0.98	22.72	-134.63	0.14	0.08	1.69
12362	-10.96	8.35	-121.31	0.03	0.11	1.59
12381	-27.05	-11.60	-105.10	0.10	0.18	1.57
12400	-48.32	-21.96	-88.20	0.18	0.15	1.57
12418	-61.74	-24.67	-72.83	0.20	0.03	1.46
12438	-63.05	-24.72	-66.01	0.24	-0.04	1.40
12456	-59.80	-21.29	-52.93	0.29	-0.05	1.42
12476	-55.50	-9.93	-37.96	0.32	-0.06	1.45
12495	-48.02	1.37	-20.86	0.27	-0.13	1.42
12515	-34.42	9.46	-1.91	0.28	-0.15	1.43
